,labels_r15_HDBSCAN_params1,labels_r15_HDBSCAN_params10,labels_r15_HDBSCAN_params11,labels_r15_HDBSCAN_params12,labels_r15_HDBSCAN_params13,labels_r15_HDBSCAN_params14,labels_r15_HDBSCAN_params15,labels_r15_HDBSCAN_params16,labels_r15_HDBSCAN_params17,labels_r15_HDBSCAN_params18,labels_r15_HDBSCAN_params19,labels_r15_HDBSCAN_params2,labels_r15_HDBSCAN_params20,labels_r15_HDBSCAN_params21,labels_r15_HDBSCAN_params22,labels_r15_HDBSCAN_params23,labels_r15_HDBSCAN_params24,labels_r15_HDBSCAN_params25,labels_r15_HDBSCAN_params26,labels_r15_HDBSCAN_params27,labels_r15_HDBSCAN_params28,labels_r15_HDBSCAN_params29,labels_r15_HDBSCAN_params3,labels_r15_HDBSCAN_params30,labels_r15_HDBSCAN_params31,labels_r15_HDBSCAN_params32,labels_r15_HDBSCAN_params33,labels_r15_HDBSCAN_params34,labels_r15_HDBSCAN_params35,labels_r15_HDBSCAN_params36,labels_r15_HDBSCAN_params37,labels_r15_HDBSCAN_params38,labels_r15_HDBSCAN_params39,labels_r15_HDBSCAN_params4,labels_r15_HDBSCAN_params40,labels_r15_HDBSCAN_params41,labels_r15_HDBSCAN_params42,labels_r15_HDBSCAN_params43,labels_r15_HDBSCAN_params44,labels_r15_HDBSCAN_params45,labels_r15_HDBSCAN_params46,labels_r15_HDBSCAN_params47,labels_r15_HDBSCAN_params48,labels_r15_HDBSCAN_params49,labels_r15_HDBSCAN_params5,labels_r15_HDBSCAN_params50,labels_r15_HDBSCAN_params51,labels_r15_HDBSCAN_params52,labels_r15_HDBSCAN_params53,labels_r15_HDBSCAN_params54,labels_r15_HDBSCAN_params55,labels_r15_HDBSCAN_params56,labels_r15_HDBSCAN_params57,labels_r15_HDBSCAN_params58,labels_r15_HDBSCAN_params59,labels_r15_HDBSCAN_params6,labels_r15_HDBSCAN_params60,labels_r15_HDBSCAN_params61,labels_r15_HDBSCAN_params62,labels_r15_HDBSCAN_params63,labels_r15_HDBSCAN_params7,labels_r15_HDBSCAN_params8,labels_r15_HDBSCAN_params9
Sym,0.18974810477538306,0.20804964532287054,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.18974810477538306,0.06695813636093839,0.008287634449542568,0.18974810477538306,0.18974810477538306,0.18974810477538306,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.009584346914581253,0.20804964532287054,0.18974810477538306,0.20804964532287054,0.20804964532287054,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.18974810477538306,0.18974810477538306,0.18974810477538306,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.009584346914581253,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.009584346914581253,0.20804964532287054,0.20804964532287054
CS,0.36288629794111027,0.3385347604473491,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.36288629794111027,0.2739413117656956,0.8674089232129322,0.36288629794111027,0.36288629794111027,0.36288629794111027,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.6529622710790474,0.3385347604473491,0.36288629794111027,0.3385347604473491,0.3385347604473491,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.36288629794111027,0.36288629794111027,0.36288629794111027,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.6529622710790474,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.6529622710790474,0.3385347604473491,0.3385347604473491
SF,0.3758062724629849,0.38266541659817643,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.3758062724629849,0.4244381510099925,0.4291950698447474,0.3758062724629849,0.3758062724629849,0.3758062724629849,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.426228931801523,0.38266541659817643,0.3758062724629849,0.38266541659817643,0.38266541659817643,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.3758062724629849,0.3758062724629849,0.3758062724629849,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.426228931801523,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.426228931801523,0.38266541659817643,0.38266541659817643
SD,489051.0825265141,439440.76115422155,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,489051.0825265141,1980929.7487324332,31069379.94365658,489051.0825265141,489051.0825265141,489051.0825265141,1980929.7487324332,1980929.7487324332,1980929.7487324332,20225841.319274954,439440.76115422155,489051.0825265141,439440.76115422155,439440.76115422155,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,489051.0825265141,489051.0825265141,489051.0825265141,1980929.7487324332,1980929.7487324332,1980929.7487324332,20225841.319274954,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,20225841.319274954,439440.76115422155,439440.76115422155
SDbw,0.07067918463251185,0.06332896769195254,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.07067918463251185,0.17529193025551243,1.0771041949863758,0.07067918463251185,0.07067918463251185,0.07067918463251185,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.5686377157936287,0.06332896769195254,0.07067918463251185,0.06332896769195254,0.06332896769195254,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.07067918463251185,0.07067918463251185,0.07067918463251185,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.5686377157936287,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.5686377157936287,0.06332896769195254,0.06332896769195254
XB*,0.08357797599496795,0.08167426807807518,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.08357797599496795,0.1304478001005846,0.41372656641284666,0.08357797599496795,0.08357797599496795,0.08357797599496795,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.44352290213006323,0.08167426807807518,0.08357797599496795,0.08167426807807518,0.08167426807807518,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.08357797599496795,0.08357797599496795,0.08357797599496795,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.44352290213006323,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.44352290213006323,0.08167426807807518,0.08167426807807518
S,0.7733202540924025,0.7882278102830395,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.7733202540924025,0.6530036549717388,0.29885117032838715,0.7733202540924025,0.7733202540924025,0.7733202540924025,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.2083975136127843,0.7882278102830395,0.7733202540924025,0.7882278102830395,0.7882278102830395,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.7733202540924025,0.7733202540924025,0.7733202540924025,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.2083975136127843,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.2083975136127843,0.7882278102830395,0.7882278102830395
DB,0.29665573423024666,0.28069619617560415,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.29665573423024666,0.34877957357619516,0.6097020946047761,0.29665573423024666,0.29665573423024666,0.29665573423024666,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6170755981651915,0.28069619617560415,0.29665573423024666,0.28069619617560415,0.28069619617560415,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.29665573423024666,0.29665573423024666,0.29665573423024666,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6170755981651915,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.6170755981651915,0.28069619617560415,0.28069619617560415
CH,5301.0011591254115,5645.055722694039,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,5301.0011591254115,759.9337387040634,96.2891052873402,5301.0011591254115,5301.0011591254115,5301.0011591254115,759.9337387040634,759.9337387040634,759.9337387040634,103.41928608117573,5645.055722694039,5301.0011591254115,5645.055722694039,5645.055722694039,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,5301.0011591254115,5301.0011591254115,5301.0011591254115,759.9337387040634,759.9337387040634,759.9337387040634,103.41928608117573,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,103.41928608117573,5645.055722694039,5645.055722694039
AD-S,0.7724653608776665,0.8355828718307684,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.7724653608776665,0.8765665544441492,0.5566783393188279,0.7724653608776665,0.7724653608776665,0.7724653608776665,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5856248998941885,0.8355828718307684,0.7724653608776665,0.8355828718307684,0.8355828718307684,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.7724653608776665,0.7724653608776665,0.7724653608776665,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5856248998941885,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.5856248998941885,0.8355828718307684,0.8355828718307684
AD-DB,0.47033118552043884,0.3501902780861302,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.47033118552043884,0.20026634936452076,0.5582643784804809,0.47033118552043884,0.47033118552043884,0.47033118552043884,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5599122343890808,0.3501902780861302,0.47033118552043884,0.3501902780861302,0.3501902780861302,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.47033118552043884,0.47033118552043884,0.47033118552043884,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5599122343890808,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.5599122343890808,0.3501902780861302,0.3501902780861302
AD-CH,575.2398550417587,595.3845273682703,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,575.2398550417587,406.8279914028405,135.00879268590256,575.2398550417587,575.2398550417587,575.2398550417587,406.8279914028405,406.8279914028405,406.8279914028405,120.31390757105746,595.3845273682703,575.2398550417587,595.3845273682703,595.3845273682703,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,575.2398550417587,575.2398550417587,575.2398550417587,406.8279914028405,406.8279914028405,406.8279914028405,120.31390757105746,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,120.31390757105746,595.3845273682703,595.3845273682703
AD-idea,6990504438787.449,128714986621161.44,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,6990504438787.449,10783611867.830225,38.65142381080516,6990504438787.449,6990504438787.449,6990504438787.449,10783611867.830225,10783611867.830225,10783611867.830225,880.9602145723419,128714986621161.44,6990504438787.449,128714986621161.44,128714986621161.44,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,6990504438787.449,6990504438787.449,6990504438787.449,10783611867.830225,10783611867.830225,10783611867.830225,880.9602145723419,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,880.9602145723419,128714986621161.44,128714986621161.44
