,labels_r15_HDBSCAN_params1,labels_r15_HDBSCAN_params10,labels_r15_HDBSCAN_params11,labels_r15_HDBSCAN_params12,labels_r15_HDBSCAN_params13,labels_r15_HDBSCAN_params14,labels_r15_HDBSCAN_params15,labels_r15_HDBSCAN_params16,labels_r15_HDBSCAN_params17,labels_r15_HDBSCAN_params18,labels_r15_HDBSCAN_params19,labels_r15_HDBSCAN_params2,labels_r15_HDBSCAN_params20,labels_r15_HDBSCAN_params21,labels_r15_HDBSCAN_params22,labels_r15_HDBSCAN_params23,labels_r15_HDBSCAN_params24,labels_r15_HDBSCAN_params25,labels_r15_HDBSCAN_params26,labels_r15_HDBSCAN_params27,labels_r15_HDBSCAN_params28,labels_r15_HDBSCAN_params29,labels_r15_HDBSCAN_params3,labels_r15_HDBSCAN_params30,labels_r15_HDBSCAN_params31,labels_r15_HDBSCAN_params32,labels_r15_HDBSCAN_params33,labels_r15_HDBSCAN_params34,labels_r15_HDBSCAN_params35,labels_r15_HDBSCAN_params36,labels_r15_HDBSCAN_params37,labels_r15_HDBSCAN_params38,labels_r15_HDBSCAN_params39,labels_r15_HDBSCAN_params4,labels_r15_HDBSCAN_params40,labels_r15_HDBSCAN_params41,labels_r15_HDBSCAN_params42,labels_r15_HDBSCAN_params43,labels_r15_HDBSCAN_params44,labels_r15_HDBSCAN_params45,labels_r15_HDBSCAN_params46,labels_r15_HDBSCAN_params47,labels_r15_HDBSCAN_params48,labels_r15_HDBSCAN_params49,labels_r15_HDBSCAN_params5,labels_r15_HDBSCAN_params50,labels_r15_HDBSCAN_params51,labels_r15_HDBSCAN_params52,labels_r15_HDBSCAN_params53,labels_r15_HDBSCAN_params54,labels_r15_HDBSCAN_params55,labels_r15_HDBSCAN_params56,labels_r15_HDBSCAN_params57,labels_r15_HDBSCAN_params58,labels_r15_HDBSCAN_params59,labels_r15_HDBSCAN_params6,labels_r15_HDBSCAN_params60,labels_r15_HDBSCAN_params61,labels_r15_HDBSCAN_params62,labels_r15_HDBSCAN_params63,labels_r15_HDBSCAN_params7,labels_r15_HDBSCAN_params8,labels_r15_HDBSCAN_params9
SF,0.2965950178148896,0.30026386399911653,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.2965950178148896,0.4244381510099925,0.4291950698447474,0.2965950178148896,0.2965950178148896,0.2965950178148896,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.426228931801523,0.30026386399911653,0.2965950178148896,0.30026386399911653,0.30026386399911653,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.2965950178148896,0.2965950178148896,0.2965950178148896,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.426228931801523,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4291950698447474,0.426228931801523,0.30026386399911653,0.30026386399911653
SD,1351938.154765136,1343250.3904032935,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1351938.154765136,1980929.7487324332,31069379.94365658,1351938.154765136,1351938.154765136,1351938.154765136,1980929.7487324332,1980929.7487324332,1980929.7487324332,20225841.319274954,1343250.3904032935,1351938.154765136,1343250.3904032935,1343250.3904032935,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,1351938.154765136,1351938.154765136,1351938.154765136,1980929.7487324332,1980929.7487324332,1980929.7487324332,20225841.319274954,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,31069379.94365658,20225841.319274954,1343250.3904032935,1343250.3904032935
SDbw,0.16139063104747425,0.15984138895289515,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.16139063104747425,0.17529193025551243,1.0771041949863758,0.16139063104747425,0.16139063104747425,0.16139063104747425,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.5686377157936287,0.15984138895289515,0.16139063104747425,0.15984138895289515,0.15984138895289515,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.16139063104747425,0.16139063104747425,0.16139063104747425,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.5686377157936287,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,1.0771041949863758,0.5686377157936287,0.15984138895289515,0.15984138895289515
XB*,30.929278616185286,270.32953091228,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,30.929278616185286,0.1304478001005846,0.41372656641284666,30.929278616185286,30.929278616185286,30.929278616185286,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.44352290213006323,270.32953091228,30.929278616185286,270.32953091228,270.32953091228,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,30.929278616185286,30.929278616185286,30.929278616185286,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.44352290213006323,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.41372656641284666,0.44352290213006323,270.32953091228,270.32953091228
S,0.7172781600685689,0.704151896235052,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.7172781600685689,0.6530036549717388,0.29885117032838715,0.7172781600685689,0.7172781600685689,0.7172781600685689,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.2083975136127843,0.704151896235052,0.7172781600685689,0.704151896235052,0.704151896235052,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.7172781600685689,0.7172781600685689,0.7172781600685689,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.2083975136127843,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.29885117032838715,0.2083975136127843,0.704151896235052,0.704151896235052
DB,1.4612772495591089,3.045850360134241,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,1.4612772495591089,0.34877957357619516,0.6097020946047761,1.4612772495591089,1.4612772495591089,1.4612772495591089,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6170755981651915,3.045850360134241,1.4612772495591089,3.045850360134241,3.045850360134241,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,1.4612772495591089,1.4612772495591089,1.4612772495591089,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6170755981651915,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6097020946047761,0.6170755981651915,3.045850360134241,3.045850360134241
CH,2490.124216176438,2036.9432325861544,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,2490.124216176438,759.9337387040634,96.2891052873402,2490.124216176438,2490.124216176438,2490.124216176438,759.9337387040634,759.9337387040634,759.9337387040634,103.41928608117573,2036.9432325861544,2490.124216176438,2036.9432325861544,2036.9432325861544,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,2490.124216176438,2490.124216176438,2490.124216176438,759.9337387040634,759.9337387040634,759.9337387040634,103.41928608117573,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,96.2891052873402,103.41928608117573,2036.9432325861544,2036.9432325861544
AD-S,0.7047167731994841,0.7077534110813809,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.7047167731994841,0.8765665544441492,0.5566783393188279,0.7047167731994841,0.7047167731994841,0.7047167731994841,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5856248998941885,0.7077534110813809,0.7047167731994841,0.7077534110813809,0.7077534110813809,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.7047167731994841,0.7047167731994841,0.7047167731994841,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5856248998941885,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.5566783393188279,0.5856248998941885,0.7077534110813809,0.7077534110813809
AD-DB,0.9837340353832466,0.8364489046661858,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.9837340353832466,0.20026634936452076,0.5582643784804809,0.9837340353832466,0.9837340353832466,0.9837340353832466,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5599122343890808,0.8364489046661858,0.9837340353832466,0.8364489046661858,0.8364489046661858,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.9837340353832466,0.9837340353832466,0.9837340353832466,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5599122343890808,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.5582643784804809,0.5599122343890808,0.8364489046661858,0.8364489046661858
AD-CH,428.0067824125167,420.59403236984065,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,428.0067824125167,406.8279914028405,135.00879268590256,428.0067824125167,428.0067824125167,428.0067824125167,406.8279914028405,406.8279914028405,406.8279914028405,120.31390757105746,420.59403236984065,428.0067824125167,420.59403236984065,420.59403236984065,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,428.0067824125167,428.0067824125167,428.0067824125167,406.8279914028405,406.8279914028405,406.8279914028405,120.31390757105746,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,406.8279914028405,135.00879268590256,120.31390757105746,420.59403236984065,420.59403236984065
AD-idea,886820236733.062,736793261728.6752,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,886820236733.062,10783611867.830225,38.65142381080516,886820236733.062,886820236733.062,886820236733.062,10783611867.830225,10783611867.830225,10783611867.830225,880.9602145723419,736793261728.6752,886820236733.062,736793261728.6752,736793261728.6752,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,886820236733.062,886820236733.062,886820236733.062,10783611867.830225,10783611867.830225,10783611867.830225,880.9602145723419,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,10783611867.830225,38.65142381080516,880.9602145723419,736793261728.6752,736793261728.6752
