,labels_line_HDBSCAN_params1,labels_line_HDBSCAN_params10,labels_line_HDBSCAN_params11,labels_line_HDBSCAN_params12,labels_line_HDBSCAN_params13,labels_line_HDBSCAN_params14,labels_line_HDBSCAN_params15,labels_line_HDBSCAN_params16,labels_line_HDBSCAN_params17,labels_line_HDBSCAN_params18,labels_line_HDBSCAN_params19,labels_line_HDBSCAN_params2,labels_line_HDBSCAN_params20,labels_line_HDBSCAN_params21,labels_line_HDBSCAN_params22,labels_line_HDBSCAN_params23,labels_line_HDBSCAN_params24,labels_line_HDBSCAN_params25,labels_line_HDBSCAN_params26,labels_line_HDBSCAN_params27,labels_line_HDBSCAN_params28,labels_line_HDBSCAN_params29,labels_line_HDBSCAN_params3,labels_line_HDBSCAN_params30,labels_line_HDBSCAN_params31,labels_line_HDBSCAN_params32,labels_line_HDBSCAN_params33,labels_line_HDBSCAN_params34,labels_line_HDBSCAN_params35,labels_line_HDBSCAN_params36,labels_line_HDBSCAN_params37,labels_line_HDBSCAN_params38,labels_line_HDBSCAN_params39,labels_line_HDBSCAN_params4,labels_line_HDBSCAN_params40,labels_line_HDBSCAN_params41,labels_line_HDBSCAN_params42,labels_line_HDBSCAN_params43,labels_line_HDBSCAN_params44,labels_line_HDBSCAN_params45,labels_line_HDBSCAN_params46,labels_line_HDBSCAN_params47,labels_line_HDBSCAN_params48,labels_line_HDBSCAN_params49,labels_line_HDBSCAN_params5,labels_line_HDBSCAN_params50,labels_line_HDBSCAN_params51,labels_line_HDBSCAN_params52,labels_line_HDBSCAN_params53,labels_line_HDBSCAN_params54,labels_line_HDBSCAN_params55,labels_line_HDBSCAN_params56,labels_line_HDBSCAN_params57,labels_line_HDBSCAN_params58,labels_line_HDBSCAN_params59,labels_line_HDBSCAN_params6,labels_line_HDBSCAN_params60,labels_line_HDBSCAN_params61,labels_line_HDBSCAN_params62,labels_line_HDBSCAN_params63,labels_line_HDBSCAN_params7,labels_line_HDBSCAN_params8,labels_line_HDBSCAN_params9
Sym,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512
CS,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191
SF,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627
SD,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318
SDbw,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588
XB*,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156
S,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777
DB,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593
CH,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394
AD-S,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303
AD-DB,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638
AD-CH,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283
AD-idea,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747
