,labels_smile_HDBSCAN_params1,labels_smile_HDBSCAN_params10,labels_smile_HDBSCAN_params11,labels_smile_HDBSCAN_params12,labels_smile_HDBSCAN_params13,labels_smile_HDBSCAN_params14,labels_smile_HDBSCAN_params15,labels_smile_HDBSCAN_params16,labels_smile_HDBSCAN_params17,labels_smile_HDBSCAN_params18,labels_smile_HDBSCAN_params19,labels_smile_HDBSCAN_params2,labels_smile_HDBSCAN_params20,labels_smile_HDBSCAN_params21,labels_smile_HDBSCAN_params22,labels_smile_HDBSCAN_params23,labels_smile_HDBSCAN_params24,labels_smile_HDBSCAN_params25,labels_smile_HDBSCAN_params26,labels_smile_HDBSCAN_params27,labels_smile_HDBSCAN_params28,labels_smile_HDBSCAN_params29,labels_smile_HDBSCAN_params3,labels_smile_HDBSCAN_params30,labels_smile_HDBSCAN_params31,labels_smile_HDBSCAN_params32,labels_smile_HDBSCAN_params33,labels_smile_HDBSCAN_params34,labels_smile_HDBSCAN_params35,labels_smile_HDBSCAN_params36,labels_smile_HDBSCAN_params37,labels_smile_HDBSCAN_params38,labels_smile_HDBSCAN_params39,labels_smile_HDBSCAN_params4,labels_smile_HDBSCAN_params40,labels_smile_HDBSCAN_params41,labels_smile_HDBSCAN_params42,labels_smile_HDBSCAN_params43,labels_smile_HDBSCAN_params44,labels_smile_HDBSCAN_params45,labels_smile_HDBSCAN_params46,labels_smile_HDBSCAN_params47,labels_smile_HDBSCAN_params48,labels_smile_HDBSCAN_params49,labels_smile_HDBSCAN_params5,labels_smile_HDBSCAN_params50,labels_smile_HDBSCAN_params51,labels_smile_HDBSCAN_params52,labels_smile_HDBSCAN_params53,labels_smile_HDBSCAN_params54,labels_smile_HDBSCAN_params55,labels_smile_HDBSCAN_params56,labels_smile_HDBSCAN_params57,labels_smile_HDBSCAN_params58,labels_smile_HDBSCAN_params59,labels_smile_HDBSCAN_params6,labels_smile_HDBSCAN_params60,labels_smile_HDBSCAN_params61,labels_smile_HDBSCAN_params62,labels_smile_HDBSCAN_params63,labels_smile_HDBSCAN_params7,labels_smile_HDBSCAN_params8,labels_smile_HDBSCAN_params9
B,0.06988505957800188,0.07443832331864192,0.07443832331864192,0.1862220544455913,0.1862220544455913,0.3932522973320977,0.07940507606123784,0.07940507606123784,0.07940507606123784,0.07940507606123784,0.07940507606123784,0.06988505957800188,0.5250124080853311,0.3932522973320977,0.09191135638210328,0.09191135638210328,0.09191135638210328,0.09191135638210328,0.18622205444559134,0.18622205444559134,0.3932522973320977,0.07502428503685732,0.06988505957800188,0.07502428503685732,0.07502428503685732,0.07502428503685732,0.1862220544455913,0.1862220544455913,0.3932522973320977,0.07900257815782721,0.07900257815782721,0.07900257815782721,0.07900257815782721,0.07630826870708025,0.07900257815782721,0.5250124080853311,0.3932522973320977,0.12502118544859744,0.12502118544859744,0.12502118544859744,0.12502118544859744,0.18622205444559134,0.18622205444559134,0.3932522973320977,0.18622205444559134,0.08155384732954891,0.08155384732954891,0.08155384732954891,0.08155384732954891,0.1862220544455913,0.1862220544455913,0.3932522973320977,0.08991204705667367,0.08991204705667367,0.08991204705667367,0.18622205444559134,0.08991204705667367,0.08991204705667367,0.5250124080853311,0.3932522973320977,0.3932522973320977,0.07443832331864192,0.07443832331864192
BH,4.1491260182842,5.92132827331671,5.92132827331671,28.063669882435075,28.063669882435075,125.63423552674617,8.97800323718971,8.97800323718971,8.97800323718971,8.97800323718971,8.97800323718971,4.1491260182842,71.12477186795554,125.63423552674617,6.178038586290026,6.178038586290026,6.178038586290026,6.178038586290026,28.063669882435075,28.063669882435075,125.63423552674617,6.513005477252068,4.1491260182842,6.513005477252068,6.513005477252068,6.513005477252068,28.063669882435075,28.063669882435075,125.63423552674617,10.858891929393844,10.858891929393844,10.858891929393844,10.858891929393844,4.753646544730162,10.858891929393844,71.12477186795554,125.63423552674617,14.089046967276188,14.089046967276188,14.089046967276188,14.089046967276188,28.063669882435075,28.063669882435075,125.63423552674617,28.063669882435075,8.320541883081571,8.320541883081571,8.320541883081571,8.320541883081571,28.063669882435075,28.063669882435075,125.63423552674617,14.221421371191404,14.221421371191404,14.221421371191404,28.063669882435075,14.221421371191404,14.221421371191404,71.12477186795554,125.63423552674617,125.63423552674617,5.92132827331671,5.92132827331671
D,0.0856985150434226,0.17443227674357267,0.17443227674357267,0.43026294199037735,0.43026294199037735,0.49534771409872796,0.2967885033581848,0.2967885033581848,0.2967885033581848,0.2967885033581848,0.2967885033581848,0.0856985150434226,0.23981427018087453,0.49534771409872796,0.17965827236848547,0.17965827236848547,0.17965827236848547,0.17965827236848547,0.43026294199037735,0.43026294199037735,0.49534771409872796,0.17443227674357267,0.0856985150434226,0.17443227674357267,0.17443227674357267,0.17443227674357267,0.43026294199037735,0.43026294199037735,0.49534771409872796,0.2967885033581848,0.2967885033581848,0.2967885033581848,0.2967885033581848,0.13496328175733444,0.2967885033581848,0.23981427018087453,0.49534771409872796,0.16944010475632196,0.16944010475632196,0.16944010475632196,0.16944010475632196,0.43026294199037735,0.43026294199037735,0.49534771409872796,0.43026294199037735,0.20634147498334562,0.20634147498334562,0.20634147498334562,0.20634147498334562,0.43026294199037735,0.43026294199037735,0.49534771409872796,0.3211402092672031,0.3211402092672031,0.3211402092672031,0.43026294199037735,0.3211402092672031,0.3211402092672031,0.23981427018087453,0.49534771409872796,0.49534771409872796,0.17443227674357267,0.17443227674357267
H,1.1570942801786486,0.8945437738328155,0.8945437738328155,0.5510837352423259,0.5510837352423259,0.31873969482671083,0.7337051081085255,0.7337051081085255,0.7337051081085255,0.7337051081085255,0.7337051081085255,1.1570942801786486,0.7229156840603976,0.31873969482671083,1.1215487472340637,1.1215487472340637,1.1215487472340637,1.1215487472340637,0.5510837352423259,0.5510837352423259,0.31873969482671083,0.9947613734271209,1.1570942801786486,0.9947613734271209,0.9947613734271209,0.9947613734271209,0.5510837352423259,0.5510837352423259,0.31873969482671083,0.7460188477195037,0.7460188477195037,0.7460188477195037,0.7460188477195037,1.0939415762660398,0.7460188477195037,0.7229156840603976,0.31873969482671083,1.8076764470125188,1.8076764470125188,1.8076764470125188,1.8076764470125188,0.5510837352423259,0.5510837352423259,0.31873969482671083,0.5510837352423259,1.0423861934461147,1.0423861934461147,1.0423861934461147,1.0423861934461147,0.5510837352423259,0.5510837352423259,0.31873969482671083,0.6473176331418246,0.6473176331418246,0.6473176331418246,0.5510837352423259,0.6473176331418246,0.6473176331418246,0.7229156840603976,0.31873969482671083,0.31873969482671083,0.8945437738328155,0.8945437738328155
DBCV,0.9538555111612366,0.9797422672772101,0.9797422672772101,0.8584651217803169,0.8584651217803169,0.6989326351742075,0.9086005783746031,0.9086005783746031,0.9086005783746031,0.9086005783746031,0.9086005783746031,0.9538555111612366,0.8646574710312441,0.6989326351742075,0.9340482483479747,0.9340482483479747,0.9340482483479747,0.9340482483479747,0.8584651217803169,0.8584651217803169,0.6989326351742075,0.9759549440595634,0.9538555111612366,0.9759549440595634,0.9759549440595634,0.9759549440595634,0.8584651217803169,0.8584651217803169,0.6989326351742075,0.8604732192257312,0.8604732192257312,0.8604732192257312,0.8604732192257312,0.9538004275839884,0.8604732192257312,0.8646574710312441,0.6989326351742075,0.8543107028522016,0.8543107028522016,0.8543107028522016,0.8543107028522016,0.8584651217803169,0.8584651217803169,0.6989326351742075,0.8584651217803169,0.9386587409708818,0.9386587409708818,0.9386587409708818,0.9386587409708818,0.8584651217803169,0.8584651217803169,0.6989326351742075,0.8555351159384612,0.8555351159384612,0.8555351159384612,0.8584651217803169,0.8555351159384612,0.8555351159384612,0.8646574710312441,0.6989326351742075,0.6989326351742075,0.9797422672772101,0.9797422672772101
I,0.15718210613581785,0.27092609303860177,0.27092609303860177,0.6997993094699546,0.6997993094699546,0.7512520845285922,0.46501095124226566,0.46501095124226566,0.46501095124226566,0.46501095124226566,0.46501095124226566,0.15718210613581785,0.5520379300262134,0.7512520845285922,0.2617900626410345,0.2617900626410345,0.2617900626410345,0.2617900626410345,0.6997993094699546,0.6997993094699546,0.7512520845285922,0.3163957195761931,0.15718210613581785,0.3163957195761931,0.3163957195761931,0.3163957195761931,0.6997993094699546,0.6997993094699546,0.7512520845285922,0.5758276116138904,0.5758276116138904,0.5758276116138904,0.5758276116138904,0.18949163910838562,0.5758276116138904,0.5520379300262134,0.7512520845285922,0.48383390909683566,0.48383390909683566,0.48383390909683566,0.48383390909683566,0.6997993094699546,0.6997993094699546,0.7512520845285922,0.6997993094699546,0.4044287841889681,0.4044287841889681,0.4044287841889681,0.4044287841889681,0.6997993094699546,0.6997993094699546,0.7512520845285922,0.6894727181929605,0.6894727181929605,0.6894727181929605,0.6997993094699546,0.6894727181929605,0.6894727181929605,0.5520379300262134,0.7512520845285922,0.7512520845285922,0.27092609303860177,0.27092609303860177
C,0.05474303101012829,0.05197714513485409,0.05197714513485409,0.03517422891884541,0.03517422891884541,0.110931575493606,0.043779931053977074,0.043779931053977074,0.043779931053977074,0.043779931053977074,0.043779931053977074,0.05474303101012829,0.09707422557951408,0.110931575493606,0.05483474120411446,0.05483474120411446,0.05483474120411446,0.05483474120411446,0.03517422891884541,0.03517422891884541,0.110931575493606,0.05191561064000851,0.05474303101012829,0.05191561064000851,0.05191561064000851,0.05191561064000851,0.03517422891884541,0.03517422891884541,0.110931575493606,0.04166450072846393,0.04166450072846393,0.04166450072846393,0.04166450072846393,0.054483882592902017,0.04166450072846393,0.09707422557951408,0.110931575493606,0.056638643973415566,0.056638643973415566,0.056638643973415566,0.056638643973415566,0.03517422891884541,0.03517422891884541,0.110931575493606,0.03517422891884541,0.04806348364520803,0.04806348364520803,0.04806348364520803,0.04806348364520803,0.03517422891884541,0.03517422891884541,0.110931575493606,0.03877386043529066,0.03877386043529066,0.03877386043529066,0.03517422891884541,0.03877386043529066,0.03877386043529066,0.09707422557951408,0.110931575493606,0.110931575493606,0.05197714513485409,0.05197714513485409
CDbw,7.7891131175960515,7.901231169021607,7.901231169021607,0.8384740433696475,0.8384740433696475,0.20585015128126768,3.2389474764734283,3.2389474764734283,3.2389474764734283,3.2389474764734283,3.2389474764734283,7.7891131175960515,0.5194467750527215,0.20585015128126768,5.765116732695402,5.765116732695402,5.765116732695402,5.765116732695402,0.8495296916721415,0.8495296916721415,0.20585015128126768,7.750132565510279,7.7891131175960515,7.750132565510279,7.750132565510279,7.750132565510279,0.8384740433696475,0.8384740433696475,0.20585015128126768,2.4384268375260856,2.4384268375260856,2.4384268375260856,2.4384268375260856,5.97864074855137,2.4384268375260856,0.5194467750527215,0.20585015128126768,1.5654541618856426,1.5654541618856426,1.5654541618856426,1.5654541618856426,0.8495296916721415,0.8495296916721415,0.20585015128126768,0.8495296916721415,3.524250233508362,3.524250233508362,3.524250233508362,3.524250233508362,0.8384740433696475,0.8384740433696475,0.20585015128126768,2.6029877316151664,2.6029877316151664,2.6029877316151664,0.8495296916721415,2.6029877316151664,2.6029877316151664,0.5194467750527215,0.20585015128126768,0.20585015128126768,7.901231169021607,7.901231169021607
VIASCKDE,0.7582821309417552,0.785447061168215,0.785447061168215,0.708152929845695,0.708152929845695,0.7373741881592865,0.7920850174343839,0.7920850174343839,0.7920850174343839,0.7920850174343839,0.7920850174343839,0.7582821309417552,0.7166103193361937,0.7373741881592865,0.759897228415063,0.759897228415063,0.759897228415063,0.759897228415063,0.708152929845695,0.708152929845695,0.7373741881592865,0.7840916546431094,0.7582821309417552,0.7840916546431094,0.7840916546431094,0.7840916546431094,0.708152929845695,0.708152929845695,0.7373741881592865,0.7768339554171739,0.7768339554171739,0.7768339554171739,0.7768339554171739,0.7622011854093542,0.7768339554171739,0.7166103193361937,0.7373741881592865,0.7383392995187753,0.7383392995187753,0.7383392995187753,0.7383392995187753,0.708152929845695,0.708152929845695,0.7373741881592865,0.708152929845695,0.7885297266301063,0.7885297266301063,0.7885297266301063,0.7885297266301063,0.708152929845695,0.708152929845695,0.7373741881592865,0.756147317403504,0.756147317403504,0.756147317403504,0.708152929845695,0.756147317403504,0.756147317403504,0.7166103193361937,0.7373741881592865,0.7373741881592865,0.785447061168215,0.785447061168215
COP,0.19421577983015295,0.19951181286685507,0.19951181286685507,0.24352508157535735,0.24352508157535735,0.356739902295388,0.20205940774232067,0.20205940774232067,0.20205940774232067,0.20205940774232067,0.20205940774232067,0.19421577983015295,0.311896296925198,0.356739902295388,0.2008313608147231,0.2008313608147231,0.2008313608147231,0.2008313608147231,0.24352508157535738,0.24352508157535738,0.356739902295388,0.19071331088640994,0.19421577983015295,0.19071331088640994,0.19071331088640994,0.19071331088640994,0.24352508157535735,0.24352508157535735,0.356739902295388,0.1919327434535552,0.1919327434535552,0.1919327434535552,0.1919327434535552,0.2006374607059445,0.1919327434535552,0.311896296925198,0.356739902295388,0.21696652891116433,0.21696652891116433,0.21696652891116433,0.21696652891116433,0.24352508157535738,0.24352508157535738,0.356739902295388,0.24352508157535738,0.19538277314680982,0.19538277314680982,0.19538277314680982,0.19538277314680982,0.24352508157535735,0.24352508157535735,0.356739902295388,0.21472880667171612,0.21472880667171612,0.21472880667171612,0.24352508157535738,0.21472880667171612,0.21472880667171612,0.311896296925198,0.356739902295388,0.356739902295388,0.19951181286685507,0.19951181286685507
Sym,0.0032984690941434015,0.004569960277710644,0.004569960277710644,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.00645090764840823,0.00645090764840823,0.00645090764840823,0.00645090764840823,0.00645090764840823,0.0032984690941434015,0.007325165734257995,0.006596835711864674,0.004345610829877485,0.004345610829877485,0.004345610829877485,0.004345610829877485,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.004956311013642937,0.0032984690941434015,0.004956311013642937,0.004956311013642937,0.004956311013642937,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.006891163791786677,0.006891163791786677,0.006891163791786677,0.006891163791786677,0.003637892914423988,0.006891163791786677,0.007325165734257995,0.006596835711864674,0.0063027331153550055,0.0063027331153550055,0.0063027331153550055,0.0063027331153550055,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.007088425193656428,0.005610984707772547,0.005610984707772547,0.005610984707772547,0.005610984707772547,0.007088425193656428,0.007088425193656428,0.006596835711864674,0.0070137368741601215,0.0070137368741601215,0.0070137368741601215,0.007088425193656428,0.0070137368741601215,0.0070137368741601215,0.007325165734257995,0.006596835711864674,0.006596835711864674,0.004569960277710644,0.004569960277710644
