,labels_target_DBSCAN_params1,labels_target_DBSCAN_params11,labels_target_DBSCAN_params12,labels_target_DBSCAN_params13,labels_target_DBSCAN_params16,labels_target_DBSCAN_params17,labels_target_DBSCAN_params18,labels_target_DBSCAN_params21,labels_target_DBSCAN_params22,labels_target_DBSCAN_params23,labels_target_DBSCAN_params24,labels_target_DBSCAN_params26,labels_target_DBSCAN_params27,labels_target_DBSCAN_params28,labels_target_DBSCAN_params29,labels_target_DBSCAN_params31,labels_target_DBSCAN_params32,labels_target_DBSCAN_params33,labels_target_DBSCAN_params34,labels_target_DBSCAN_params36,labels_target_DBSCAN_params37,labels_target_DBSCAN_params38,labels_target_DBSCAN_params39,labels_target_DBSCAN_params40,labels_target_DBSCAN_params41,labels_target_DBSCAN_params42,labels_target_DBSCAN_params43,labels_target_DBSCAN_params44,labels_target_DBSCAN_params45,labels_target_DBSCAN_params46,labels_target_DBSCAN_params47,labels_target_DBSCAN_params48,labels_target_DBSCAN_params49,labels_target_DBSCAN_params50,labels_target_DBSCAN_params51,labels_target_DBSCAN_params6,labels_target_DBSCAN_params7
B,0.0008228920870050627,0.03656914198916194,0.1440198908349216,0.024732412355484054,0.01896840171623564,0.03130105051583203,0.03677156770186808,0.10803132232080635,764.6450154161239,0.04618696312578512,0.038388536416105914,0.10803132232080635,764.6450154161239,640.1116310303411,0.03871930995543137,0.10803132232080635,764.6450154161239,764.6450154161239,764.6450154161239,0.10803132232080635,764.6450154161239,764.6450154161239,764.6450154161239,0.04737296757835634,0.10803132232080635,764.6450154161239,764.6450154161239,764.6450154161239,0.7568679448057052,0.10803132232080635,764.6450154161239,764.6450154161239,764.6450154161239,764.6450154161239,0.08637093669136721,0.0031155081739600685,0.005382695060761827
BH,3.183661561184268e-05,0.2568112506327236,0.9977083267588632,0.004229574117101716,0.3358026729084492,0.30233188828909097,1.3881694933750275,21.294816447995156,63.88229938429721,0.9429787771126119,1.8858510089298564,21.294816447995156,63.88229938429721,63.27702985244183,1.063475623951147,21.294816447995156,63.88229938429721,63.88229938429721,63.88229938429721,21.294816447995156,63.88229938429721,63.88229938429721,63.88229938429721,2.4815117933924196,21.294816447995156,63.88229938429721,63.88229938429721,63.88229938429721,29.67396374052782,21.294816447995156,63.88229938429721,63.88229938429721,63.88229938429721,63.88229938429721,25.570473339964146,0.00029603627284887767,0.0003267433180607948
D,1.4963364745545125,0.18589915560204565,0.24655455694299394,0.42431600352743437,0.1403257932039754,0.19983361572434938,1.563888585499317,0.3730619201205643,0.3730619201205643,0.14953956086497566,1.5135485671091364,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.5183008653928783,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,1.0643746417755209,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.3730619201205643,0.5674657037995271,0.3390189338712986,0.8457245295973221
H,0.0828997348748933,0.3798477959492297,0.6863223852658302,0.7653187040405958,3.0426142960994498,2.355584360626043,0.05363793916151801,1.9685995681386514,1.967851193151052,1.217181860624335,0.060876352684113795,1.9685995681386514,1.967851193151052,1.9620313453888734,0.30426688737147495,1.9685995681386514,1.967851193151052,1.967851193151052,1.967851193151052,1.9685995681386514,1.967851193151052,1.967851193151052,1.967851193151052,0.1466103425883282,1.9685995681386514,1.967851193151052,1.967851193151052,1.967851193151052,1.3010355854645226,1.9685995681386514,1.967851193151052,1.967851193151052,1.967851193151052,1.967851193151052,0.08147391948180892,2.890909272702658,0.34028756953174355
DBCV,0.9904597766849863,0.97795327294694,-0.6877726897395344,0.811198813110722,0.7018034127776945,0.7476415531081505,0.9898150369595308,0.9056029165157184,0.9041085035845969,0.6422285003659965,0.9841968725029858,0.9056029165157184,0.9041085035845969,0.9293379085594239,0.9551753578977744,0.9056029165157184,0.9041085035845969,0.9041085035845969,0.9041085035845969,0.9056029165157184,0.9041085035845969,0.9041085035845969,0.9041085035845969,0.978962738579004,0.9056029165157184,0.9041085035845969,0.9041085035845969,0.9041085035845969,0.2414412090510548,0.9056029165157184,0.9041085035845969,0.9041085035845969,0.9041085035845969,0.9041085035845969,0.803989790523349,0.8315407817918244,0.9561429800195619
I,0.9785324085778524,0.01316857197774579,0.026924873389740256,0.025628071715649924,0.16603904180071977,0.03512272095383157,0.1924144319476142,0.2442978052979699,0.00011053545063338216,0.09643262398533217,0.34180351483736093,0.2442978052979699,0.00011053545063338216,0.00013130522161793195,0.1815439238381143,0.2442978052979699,0.00011053545063338216,0.00011053545063338216,0.00011053545063338216,0.2442978052979699,0.00011053545063338216,0.00011053545063338216,0.00011053545063338216,0.4886424370274649,0.2442978052979699,0.00011053545063338216,0.00011053545063338216,0.00011053545063338216,0.08833090951122055,0.2442978052979699,0.00011053545063338216,0.00011053545063338216,0.00011053545063338216,0.00011053545063338216,0.3510804716667116,0.07677977672843844,0.08538172204899595
C,0.0,0.004154150292411554,0.19278632659722583,0.007039771220731792,0.0069443865650873895,0.007220801582590487,0.0,0.2882938439287881,0.32348353111398503,0.004982294641778625,3.295677538922267e-16,0.2882938439287881,0.32348353111398503,0.32085928770359645,0.000592308368490108,0.2882938439287881,0.32348353111398503,0.32348353111398503,0.32348353111398503,0.2882938439287881,0.32348353111398503,0.32348353111398503,0.32348353111398503,0.00017265465816337317,0.2882938439287881,0.32348353111398503,0.32348353111398503,0.32348353111398503,0.16691227556532498,0.2882938439287881,0.32348353111398503,0.32348353111398503,0.32348353111398503,0.32348353111398503,0.0322148997185287,0.0018733213349972219,0.000645371893646885
CDbw,157.97803897569727,53.02091889333112,0.0,5.871699851370257,15.720683722217828,4.140136618097466,5.969330307347165,3.022577336221766,0.14129704920762423,1.190898155290213,1.5700649853487327,3.022577336221766,0.14129704920762423,0.1414755463068903,1.3319657319249234,3.022577336221766,0.14129704920762423,0.14129704920762423,0.14129704920762423,3.022577336221766,0.14129704920762423,0.14129704920762423,0.14129704920762423,0.9917076000560341,3.022577336221766,0.14129704920762423,0.14129704920762423,0.14129704920762423,0.4946084177832051,3.022577336221766,0.14129704920762423,0.14129704920762423,0.14129704920762423,0.14129704920762423,9.76447539770843,27.221768065092263,27.02331254864535
VIASCKDE,0.4742792062496822,0.6488662391376175,,0.478283922827548,0.5679162745208286,0.5861064691559488,0.6558912431868064,0.6154127050812761,0.6200418124068047,0.6064360073257782,0.6553582431897595,0.6154127050812761,0.6200418124068047,0.6320908022518402,0.6356913817951991,0.6154127050812761,0.6200418124068047,0.6200418124068047,0.6200418124068047,0.6154127050812761,0.6200418124068047,0.6200418124068047,0.6200418124068047,0.6511836180295117,0.6154127050812761,0.6200418124068047,0.6200418124068047,0.6200418124068047,0.5942730615072248,0.6154127050812761,0.6200418124068047,0.6200418124068047,0.6200418124068047,0.6200418124068047,0.612091729239389,0.37178524933220786,0.44849057572088347
COP,0.3555465356536603,0.5059808623232288,0.4000897875512815,0.36125770418908676,0.38939343152188943,0.3874129584236702,0.38995937114813717,0.5423884355497829,0.5404209701495155,0.4176157945852738,0.38729344217944545,0.5423884355497829,0.5404209701495155,0.5393571355682495,0.44090838123337023,0.5423884355497829,0.5404209701495155,0.5404209701495155,0.5404209701495155,0.5423884355497829,0.5404209701495155,0.5404209701495155,0.5404209701495155,0.3746697405006679,0.5423884355497829,0.5404209701495155,0.5404209701495155,0.5404209701495155,0.5168511397674521,0.5423884355497829,0.5404209701495155,0.5404209701495155,0.5404209701495155,0.5404209701495155,0.1733576378783655,0.3538892324143802,0.3087894162248682
Sym,93.86164942921009,0.13852235838287114,0.35501413438779494,1.1750266550450912,0.09806753875956746,0.06274633413668669,0.6441179496658294,0.07190939427969045,0.0016294013922204566,0.07031010544613142,0.7848584178192011,0.07190939427969045,0.0016294013922204566,0.001733140400010218,0.18514744285792978,0.07190939427969045,0.0016294013922204566,0.0016294013922204566,0.0016294013922204566,0.07190939427969045,0.0016294013922204566,0.0016294013922204566,0.0016294013922204566,0.4612273129738323,0.07190939427969045,0.0016294013922204566,0.0016294013922204566,0.0016294013922204566,0.011158849663003593,0.07190939427969045,0.0016294013922204566,0.0016294013922204566,0.0016294013922204566,0.0016294013922204566,0.08953129743985945,2.0992179860021816,7.462795776684893
CS,0.11056634326348898,0.2508021128837688,0.3966944282074164,0.5115200455250376,0.4905778994132074,0.7351519591263835,0.23554456456018513,0.2966336783844854,35.700340511835435,0.7946833320689489,0.31316059748636177,0.2966336783844854,35.700340511835435,32.7516537707124,0.5005780879342312,0.2966336783844854,35.700340511835435,35.700340511835435,35.700340511835435,0.2966336783844854,35.700340511835435,35.700340511835435,35.700340511835435,0.5507281292553131,0.2966336783844854,35.700340511835435,35.700340511835435,35.700340511835435,2.2811578705784794,0.2966336783844854,35.700340511835435,35.700340511835435,35.700340511835435,35.700340511835435,0.1638728235695638,0.424328106634265,0.2598303851845392
SF,0.6204406517484855,0.5139306507788413,0.5807900858294088,0.5690601432688291,0.239931626445676,0.2897259988951647,0.5546502985934199,0.37751871623880295,0.39453832147515,0.32087278540376085,0.5559046851534103,0.37751871623880295,0.39453832147515,0.39470034500932216,0.4227241377327309,0.37751871623880295,0.39453832147515,0.39453832147515,0.39453832147515,0.37751871623880295,0.39453832147515,0.39453832147515,0.39453832147515,0.5150680715981117,0.37751871623880295,0.39453832147515,0.39453832147515,0.39453832147515,0.3442587556780694,0.37751871623880295,0.39453832147515,0.39453832147515,0.39453832147515,0.39453832147515,0.49150663322889254,0.5314487319658779,0.6014976285138991
SD,16979.51294710098,582635.3397528031,6318320.162405795,233106.01756906102,1805892.6500935273,447048.4169599068,6030060.67405508,20871032.044626497,17625506.429736767,1423876.33260264,7354535.939327573,20871032.044626497,17625506.429736767,17805406.42342211,1916443.8505626097,20871032.044626497,17625506.429736767,17625506.429736767,17625506.429736767,20871032.044626497,17625506.429736767,17625506.429736767,17625506.429736767,6957406.454470127,20871032.044626497,17625506.429736767,17625506.429736767,17625506.429736767,13245166.382192975,20871032.044626497,17625506.429736767,17625506.429736767,17625506.429736767,17625506.429736767,12091450.057791512,160613.17544055238,63443.90634043986
SDbw,0.07018099450723189,0.11033231001306927,0.6289692680591595,0.7618876779891087,0.1190367566520518,0.1693132302053497,0.12178198295884539,4.588075759003359,2.082840446633993,0.2548184966104692,0.22553487325867766,4.588075759003359,2.082840446633993,2.0817913805289776,0.19314406380140142,4.588075759003359,2.082840446633993,2.082840446633993,2.082840446633993,4.588075759003359,2.082840446633993,2.082840446633993,2.082840446633993,0.4278535177370879,4.588075759003359,2.082840446633993,2.082840446633993,2.082840446633993,1.6234771862910478,4.588075759003359,2.082840446633993,2.082840446633993,2.082840446633993,2.082840446633993,0.21694335962873176,0.15774653675038042,0.4166324164043838
XB*,0.050626578366818865,2.59322672878861,2.09321945686942,0.27710868900072727,1.6793064067420218,1.5729984596159308,0.045653854024699084,763.4660951222452,763.4660951222452,1.4450438433834103,0.04185668772712604,763.4660951222452,763.4660951222452,641.8533387361174,0.10262027934249843,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,0.061450901890686506,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,6.031931057955329,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,763.4660951222452,0.08782359256763482,0.6645968240391812,0.15436150349295283
S,0.8892520716254584,0.65585904186072,-0.2873810136769612,0.6532500706117239,0.48870686470323565,0.5619088355265105,0.7269599661710838,0.29520828013791023,0.2844018220836936,0.557986299841187,0.7221577652242339,0.29520828013791023,0.2844018220836936,0.2864099440399206,0.6880140941490688,0.29520828013791023,0.2844018220836936,0.2844018220836936,0.2844018220836936,0.29520828013791023,0.2844018220836936,0.2844018220836936,0.2844018220836936,0.7044502940322682,0.29520828013791023,0.2844018220836936,0.2844018220836936,0.2844018220836936,0.39012720033302767,0.29520828013791023,0.2844018220836936,0.2844018220836936,0.2844018220836936,0.2844018220836936,0.5070454045474698,0.5857456936707011,0.7865436381795994
DB,0.13071800523027624,0.2565055539976814,0.8930968839495101,0.4486229315203821,0.6193571533313567,0.5839948716568282,0.2506904851949677,11.228778764343431,32.83258884022059,0.6008993342751755,0.2882373753277498,11.228778764343431,32.83258884022059,30.106268990079393,0.3872540530015218,11.228778764343431,32.83258884022059,32.83258884022059,32.83258884022059,11.228778764343431,32.83258884022059,32.83258884022059,32.83258884022059,0.4092852877589726,11.228778764343431,32.83258884022059,32.83258884022059,32.83258884022059,2.2862672898729017,11.228778764343431,32.83258884022059,32.83258884022059,32.83258884022059,32.83258884022059,0.25236145667691584,0.45178780523198164,0.26348828906731214
CH,4078.8910813317175,101.01044213625677,47.47898434958472,653.4791744248708,498.07430231357284,428.5007241887534,380.46454406490096,27.86875775393958,0.4938912466099688,670.0475051241373,651.7879390810924,27.86875775393958,0.4938912466099688,0.5872115808860513,905.1038265053,27.86875775393958,0.4938912466099688,0.4938912466099688,0.4938912466099688,27.86875775393958,0.4938912466099688,0.4938912466099688,0.4938912466099688,1191.629427655815,27.86875775393958,0.4938912466099688,0.4938912466099688,0.4938912466099688,158.7494760521193,27.86875775393958,0.4938912466099688,0.4938912466099688,0.4938912466099688,0.4938912466099688,34.733914721102124,1249.0754267114492,1166.8736242468467
AD-S,0.917351649377907,0.9360537340193682,-0.026607466570599696,0.6660682372886617,0.6845803102326633,0.7207619702122893,0.9544716038222772,0.8845838588209226,0.8779926507784414,0.6912240358549175,0.9548273461493284,0.8845838588209226,0.8779926507784414,0.8782740104880361,0.8830689738700815,0.8845838588209226,0.8779926507784414,0.8779926507784414,0.8779926507784414,0.8845838588209226,0.8779926507784414,0.8779926507784414,0.8779926507784414,0.9428433106440687,0.8845838588209226,0.8779926507784414,0.8779926507784414,0.8779926507784414,0.5268134452166896,0.8845838588209226,0.8779926507784414,0.8779926507784414,0.8779926507784414,0.8779926507784414,0.767485648841041,0.6469431916529927,0.8191499089598341
AD-DB,0.16415520635097733,0.24574238949920968,1.0468221142421412,0.7474199770252296,0.9974811611017472,1.0882493161442468,0.11213320230193285,0.1264089148584379,0.2500451586381257,1.1770407361824753,0.12712946781610324,0.1264089148584379,0.2500451586381257,0.25007540557799324,0.44104845781625973,0.1264089148584379,0.2500451586381257,0.2500451586381257,0.2500451586381257,0.1264089148584379,0.2500451586381257,0.2500451586381257,0.2500451586381257,0.18108538020927742,0.1264089148584379,0.2500451586381257,0.2500451586381257,0.2500451586381257,1.4037898695340338,0.1264089148584379,0.2500451586381257,0.2500451586381257,0.2500451586381257,0.2500451586381257,0.18299375866414272,0.6606322714526546,0.3649965329071539
AD-CH,76.68938170844828,100.2222048634352,147.37658169336044,73.64675305957611,266.67700929413877,197.37818182598545,437.33970681838923,698.5826104247736,2967.380396908633,387.27791250029713,713.5051186384032,698.5826104247736,2967.380396908633,3101.2833144931706,466.2690067352084,698.5826104247736,2967.380396908633,2967.380396908633,2967.380396908633,698.5826104247736,2967.380396908633,2967.380396908633,2967.380396908633,1091.576169910183,698.5826104247736,2967.380396908633,2967.380396908633,2967.380396908633,1589.4178161169468,698.5826104247736,2967.380396908633,2967.380396908633,2967.380396908633,2967.380396908633,22.432786628291765,30.075280459291008,56.14388098893332
AD-idea,4438429454.698013,35535408172497.86,63.28400393693923,2305565.555426128,63336907295.46798,1097777.2139891237,125993.37803674547,50573447.87557548,94.97250822452467,2458.8769947258475,5241.643835991162,50573447.87557548,94.97250822452467,94.95788747470658,246002.27220877507,50573447.87557548,94.97250822452467,94.97250822452467,94.97250822452467,50573447.87557548,94.97250822452467,94.97250822452467,94.97250822452467,2221.1270826048058,50573447.87557548,94.97250822452467,94.97250822452467,94.97250822452467,21.713364633655566,50573447.87557548,94.97250822452467,94.97250822452467,94.97250822452467,94.97250822452467,2159572.0419704583,212997024363.50598,396339649.6281654
