,labels_mk1_HDBSCAN_params1,labels_mk1_HDBSCAN_params10,labels_mk1_HDBSCAN_params11,labels_mk1_HDBSCAN_params12,labels_mk1_HDBSCAN_params13,labels_mk1_HDBSCAN_params14,labels_mk1_HDBSCAN_params15,labels_mk1_HDBSCAN_params16,labels_mk1_HDBSCAN_params17,labels_mk1_HDBSCAN_params18,labels_mk1_HDBSCAN_params19,labels_mk1_HDBSCAN_params2,labels_mk1_HDBSCAN_params20,labels_mk1_HDBSCAN_params21,labels_mk1_HDBSCAN_params22,labels_mk1_HDBSCAN_params23,labels_mk1_HDBSCAN_params24,labels_mk1_HDBSCAN_params25,labels_mk1_HDBSCAN_params26,labels_mk1_HDBSCAN_params27,labels_mk1_HDBSCAN_params28,labels_mk1_HDBSCAN_params29,labels_mk1_HDBSCAN_params3,labels_mk1_HDBSCAN_params30,labels_mk1_HDBSCAN_params31,labels_mk1_HDBSCAN_params32,labels_mk1_HDBSCAN_params33,labels_mk1_HDBSCAN_params34,labels_mk1_HDBSCAN_params35,labels_mk1_HDBSCAN_params36,labels_mk1_HDBSCAN_params37,labels_mk1_HDBSCAN_params38,labels_mk1_HDBSCAN_params39,labels_mk1_HDBSCAN_params4,labels_mk1_HDBSCAN_params40,labels_mk1_HDBSCAN_params41,labels_mk1_HDBSCAN_params42,labels_mk1_HDBSCAN_params43,labels_mk1_HDBSCAN_params44,labels_mk1_HDBSCAN_params45,labels_mk1_HDBSCAN_params46,labels_mk1_HDBSCAN_params47,labels_mk1_HDBSCAN_params48,labels_mk1_HDBSCAN_params49,labels_mk1_HDBSCAN_params5,labels_mk1_HDBSCAN_params50,labels_mk1_HDBSCAN_params51,labels_mk1_HDBSCAN_params52,labels_mk1_HDBSCAN_params53,labels_mk1_HDBSCAN_params54,labels_mk1_HDBSCAN_params55,labels_mk1_HDBSCAN_params56,labels_mk1_HDBSCAN_params57,labels_mk1_HDBSCAN_params58,labels_mk1_HDBSCAN_params59,labels_mk1_HDBSCAN_params6,labels_mk1_HDBSCAN_params60,labels_mk1_HDBSCAN_params61,labels_mk1_HDBSCAN_params62,labels_mk1_HDBSCAN_params63,labels_mk1_HDBSCAN_params7,labels_mk1_HDBSCAN_params8,labels_mk1_HDBSCAN_params9
B,0.09479373478248561,0.08789330430298244,0.08789330430298244,0.08789330430298244,0.3060075905255055,0.3060075905255055,0.08670538777664087,0.08670538777664087,0.08670538777664087,0.08670538777664087,0.08670538777664087,0.09479373478248561,0.3129826481068852,0.3129826481068852,0.09479373478248561,0.09479373478248561,0.09479373478248561,0.09479373478248561,0.31564612589494384,0.31564612589494384,0.31564612589494384,0.08789330430298244,0.09479373478248561,0.08789330430298244,0.08789330430298244,0.08789330430298244,0.08789330430298244,0.3060075905255055,0.3060075905255055,0.08670538777664087,0.08670538777664087,0.08670538777664087,0.08670538777664087,0.09479373478248561,0.08670538777664087,0.3129826481068852,0.3129826481068852,0.09479373478248561,0.09479373478248561,0.09479373478248561,0.09479373478248561,0.31564612589494384,0.31564612589494384,0.31564612589494384,0.31564612589494384,0.08789330430298244,0.08789330430298244,0.08789330430298244,0.08789330430298244,0.08789330430298244,0.3060075905255055,0.3060075905255055,0.08670538777664087,0.08670538777664087,0.08670538777664087,0.31564612589494384,0.08670538777664087,0.08670538777664087,0.3129826481068852,0.3129826481068852,0.31564612589494384,0.08789330430298244,0.08789330430298244
BH,6.483725057826809,5.8049234300425985,5.8049234300425985,5.8049234300425985,35.55169326506651,35.55169326506651,5.471557456802525,5.471557456802525,5.471557456802525,5.471557456802525,5.471557456802525,6.483725057826809,35.760010981519216,35.760010981519216,6.483725057826809,6.483725057826809,6.483725057826809,6.483725057826809,36.52977989258506,36.52977989258506,36.52977989258506,5.8049234300425985,6.483725057826809,5.8049234300425985,5.8049234300425985,5.8049234300425985,5.8049234300425985,35.55169326506651,35.55169326506651,5.471557456802525,5.471557456802525,5.471557456802525,5.471557456802525,6.483725057826809,5.471557456802525,35.760010981519216,35.760010981519216,6.483725057826809,6.483725057826809,6.483725057826809,6.483725057826809,36.52977989258506,36.52977989258506,36.52977989258506,36.52977989258506,5.8049234300425985,5.8049234300425985,5.8049234300425985,5.8049234300425985,5.8049234300425985,35.55169326506651,35.55169326506651,5.471557456802525,5.471557456802525,5.471557456802525,36.52977989258506,5.471557456802525,5.471557456802525,35.760010981519216,35.760010981519216,36.52977989258506,5.8049234300425985,5.8049234300425985
D,0.6180245006908105,0.6681678998367077,0.6681678998367077,0.6681678998367077,0.3924341463058062,0.3924341463058062,0.6681265622146764,0.6681265622146764,0.6681265622146764,0.6681265622146764,0.6681265622146764,0.6180245006908105,0.422923046593551,0.422923046593551,0.6180245006908105,0.6180245006908105,0.6180245006908105,0.6180245006908105,0.41063019921246485,0.41063019921246485,0.41063019921246485,0.6681678998367077,0.6180245006908105,0.6681678998367077,0.6681678998367077,0.6681678998367077,0.6681678998367077,0.3924341463058062,0.3924341463058062,0.6681265622146764,0.6681265622146764,0.6681265622146764,0.6681265622146764,0.6180245006908105,0.6681265622146764,0.422923046593551,0.422923046593551,0.6180245006908105,0.6180245006908105,0.6180245006908105,0.6180245006908105,0.41063019921246485,0.41063019921246485,0.41063019921246485,0.41063019921246485,0.6681678998367077,0.6681678998367077,0.6681678998367077,0.6681678998367077,0.6681678998367077,0.3924341463058062,0.3924341463058062,0.6681265622146764,0.6681265622146764,0.6681265622146764,0.41063019921246485,0.6681265622146764,0.6681265622146764,0.422923046593551,0.422923046593551,0.41063019921246485,0.6681678998367077,0.6681678998367077
H,0.16493144124077685,0.15430937682187557,0.15430937682187557,0.15430937682187557,0.23222326888999173,0.23222326888999173,0.14932076723864182,0.14932076723864182,0.14932076723864182,0.14932076723864182,0.14932076723864182,0.16493144124077685,0.23730851869579203,0.23730851869579203,0.16493144124077685,0.16493144124077685,0.16493144124077685,0.16493144124077685,0.23950495940613567,0.23950495940613567,0.23950495940613567,0.15430937682187557,0.16493144124077685,0.15430937682187557,0.15430937682187557,0.15430937682187557,0.15430937682187557,0.23222326888999173,0.23222326888999173,0.14932076723864182,0.14932076723864182,0.14932076723864182,0.14932076723864182,0.16493144124077685,0.14932076723864182,0.23730851869579203,0.23730851869579203,0.16493144124077685,0.16493144124077685,0.16493144124077685,0.16493144124077685,0.23950495940613567,0.23950495940613567,0.23950495940613567,0.23950495940613567,0.15430937682187557,0.15430937682187557,0.15430937682187557,0.15430937682187557,0.15430937682187557,0.23222326888999173,0.23222326888999173,0.14932076723864182,0.14932076723864182,0.14932076723864182,0.23950495940613567,0.14932076723864182,0.14932076723864182,0.23730851869579203,0.23730851869579203,0.23950495940613567,0.15430937682187557,0.15430937682187557
DBCV,0.8370382940022209,0.8498759439330094,0.8498759439330094,0.8498759439330094,0.6606228228752336,0.6606228228752336,0.8517105953771613,0.8517105953771613,0.8517105953771613,0.8517105953771613,0.8517105953771613,0.8370382940022209,0.8467698094495028,0.8467698094495028,0.8370382940022209,0.8370382940022209,0.8370382940022209,0.8370382940022209,0.6680659144550807,0.6680659144550807,0.6680659144550807,0.8498759439330094,0.8370382940022209,0.8498759439330094,0.8498759439330094,0.8498759439330094,0.8498759439330094,0.6606228228752336,0.6606228228752336,0.8517105953771613,0.8517105953771613,0.8517105953771613,0.8517105953771613,0.8370382940022209,0.8517105953771613,0.8467698094495028,0.8467698094495028,0.8370382940022209,0.8370382940022209,0.8370382940022209,0.8370382940022209,0.6680659144550807,0.6680659144550807,0.6680659144550807,0.6680659144550807,0.8498759439330094,0.8498759439330094,0.8498759439330094,0.8498759439330094,0.8498759439330094,0.6606228228752336,0.6606228228752336,0.8517105953771613,0.8517105953771613,0.8517105953771613,0.6680659144550807,0.8517105953771613,0.8517105953771613,0.8467698094495028,0.8467698094495028,0.6680659144550807,0.8498759439330094,0.8498759439330094
I,1.745533273295919,1.8708424083971409,1.8708424083971409,1.8708424083971409,0.9528020551577157,0.9528020551577157,1.8724556232451444,1.8724556232451444,1.8724556232451444,1.8724556232451444,1.8724556232451444,1.745533273295919,0.9351383269840446,0.9351383269840446,1.745533273295919,1.745533273295919,1.745533273295919,1.745533273295919,0.9334707036619159,0.9334707036619159,0.9334707036619159,1.8708424083971409,1.745533273295919,1.8708424083971409,1.8708424083971409,1.8708424083971409,1.8708424083971409,0.9528020551577157,0.9528020551577157,1.8724556232451444,1.8724556232451444,1.8724556232451444,1.8724556232451444,1.745533273295919,1.8724556232451444,0.9351383269840446,0.9351383269840446,1.745533273295919,1.745533273295919,1.745533273295919,1.745533273295919,0.9334707036619159,0.9334707036619159,0.9334707036619159,0.9334707036619159,1.8708424083971409,1.8708424083971409,1.8708424083971409,1.8708424083971409,1.8708424083971409,0.9528020551577157,0.9528020551577157,1.8724556232451444,1.8724556232451444,1.8724556232451444,0.9334707036619159,1.8724556232451444,1.8724556232451444,0.9351383269840446,0.9351383269840446,0.9334707036619159,1.8708424083971409,1.8708424083971409
C,0.007073315146164159,0.005411609368188046,0.005411609368188046,0.005411609368188046,0.07467408274784196,0.07467408274784196,0.004874886118447213,0.004874886118447213,0.004874886118447213,0.004874886118447213,0.004874886118447213,0.007073315146164159,0.07707507077803001,0.07707507077803001,0.007073315146164159,0.007073315146164159,0.007073315146164159,0.007073315146164159,0.07835988224991679,0.07835988224991679,0.07835988224991679,0.005411609368188046,0.007073315146164159,0.005411609368188046,0.005411609368188046,0.005411609368188046,0.005411609368188046,0.07467408274784196,0.07467408274784196,0.004874886118447213,0.004874886118447213,0.004874886118447213,0.004874886118447213,0.007073315146164159,0.004874886118447213,0.07707507077803001,0.07707507077803001,0.007073315146164159,0.007073315146164159,0.007073315146164159,0.007073315146164159,0.07835988224991679,0.07835988224991679,0.07835988224991679,0.07835988224991679,0.005411609368188046,0.005411609368188046,0.005411609368188046,0.005411609368188046,0.005411609368188046,0.07467408274784196,0.07467408274784196,0.004874886118447213,0.004874886118447213,0.004874886118447213,0.07835988224991679,0.004874886118447213,0.004874886118447213,0.07707507077803001,0.07707507077803001,0.07835988224991679,0.005411609368188046,0.005411609368188046
CDbw,0.1562370341859306,0.23020313253201607,0.23020313253201607,0.23020313253201607,0.029237805162587897,0.029237805162587897,0.20754098057062703,0.20754098057062703,0.20754098057062703,0.20754098057062703,0.20754098057062703,0.1562370341859306,0.18845558792273132,0.18845558792273132,0.1562370341859306,0.1562370341859306,0.1562370341859306,0.1562370341859306,0.17485498526131613,0.17485498526131613,0.17485498526131613,0.23020313253201607,0.1562370341859306,0.23020313253201607,0.23020313253201607,0.23020313253201607,0.23020313253201607,0.029237805162587897,0.029237805162587897,0.20754098057062703,0.20754098057062703,0.20754098057062703,0.20754098057062703,0.1562370341859306,0.20754098057062703,0.18845558792273132,0.18845558792273132,0.1562370341859306,0.1562370341859306,0.1562370341859306,0.1562370341859306,0.17485498526131613,0.17485498526131613,0.17485498526131613,0.17485498526131613,0.23020313253201607,0.23020313253201607,0.23020313253201607,0.23020313253201607,0.23020313253201607,0.029237805162587897,0.029237805162587897,0.20754098057062703,0.20754098057062703,0.20754098057062703,0.17485498526131613,0.20754098057062703,0.20754098057062703,0.18845558792273132,0.18845558792273132,0.17485498526131613,0.23020313253201607,0.23020313253201607
VIASCKDE,0.5829892860591215,0.5781969787314262,0.5781969787314262,0.5781969787314262,0.5360816604250854,0.5360816604250854,0.5833094360344069,0.5833094360344069,0.5833094360344069,0.5833094360344069,0.5833094360344069,0.5829892860591215,0.5594292662666386,0.5594292662666386,0.5829892860591215,0.5829892860591215,0.5829892860591215,0.5829892860591215,0.5538392838186265,0.5538392838186265,0.5538392838186265,0.5781969787314262,0.5829892860591215,0.5781969787314262,0.5781969787314262,0.5781969787314262,0.5781969787314262,0.5360816604250854,0.5360816604250854,0.5833094360344069,0.5833094360344069,0.5833094360344069,0.5833094360344069,0.5829892860591215,0.5833094360344069,0.5594292662666386,0.5594292662666386,0.5829892860591215,0.5829892860591215,0.5829892860591215,0.5829892860591215,0.5538392838186265,0.5538392838186265,0.5538392838186265,0.5538392838186265,0.5781969787314262,0.5781969787314262,0.5781969787314262,0.5781969787314262,0.5781969787314262,0.5360816604250854,0.5360816604250854,0.5833094360344069,0.5833094360344069,0.5833094360344069,0.5538392838186265,0.5833094360344069,0.5833094360344069,0.5594292662666386,0.5594292662666386,0.5538392838186265,0.5781969787314262,0.5781969787314262
COP,0.25083853840886405,0.24779633059485,0.24779633059485,0.24779633059485,0.2824474472010221,0.2824474472010221,0.24491824830709108,0.24491824830709108,0.24491824830709108,0.24491824830709108,0.24491824830709108,0.25083853840886405,0.2832134306278645,0.2832134306278645,0.25083853840886405,0.25083853840886405,0.25083853840886405,0.25083853840886405,0.27257987644265763,0.27257987644265763,0.27257987644265763,0.24779633059485,0.25083853840886405,0.24779633059485,0.24779633059485,0.24779633059485,0.24779633059485,0.2824474472010221,0.2824474472010221,0.24491824830709108,0.24491824830709108,0.24491824830709108,0.24491824830709108,0.25083853840886405,0.24491824830709108,0.2832134306278645,0.2832134306278645,0.25083853840886405,0.25083853840886405,0.25083853840886405,0.25083853840886405,0.27257987644265763,0.27257987644265763,0.27257987644265763,0.27257987644265763,0.24779633059485,0.24779633059485,0.24779633059485,0.24779633059485,0.24779633059485,0.2824474472010221,0.2824474472010221,0.24491824830709108,0.24491824830709108,0.24491824830709108,0.27257987644265763,0.24491824830709108,0.24491824830709108,0.2832134306278645,0.2832134306278645,0.27257987644265763,0.24779633059485,0.24779633059485
