,labels_coil20_HDBSCAN_params1,labels_coil20_HDBSCAN_params10,labels_coil20_HDBSCAN_params11,labels_coil20_HDBSCAN_params12,labels_coil20_HDBSCAN_params13,labels_coil20_HDBSCAN_params14,labels_coil20_HDBSCAN_params15,labels_coil20_HDBSCAN_params16,labels_coil20_HDBSCAN_params17,labels_coil20_HDBSCAN_params18,labels_coil20_HDBSCAN_params19,labels_coil20_HDBSCAN_params2,labels_coil20_HDBSCAN_params20,labels_coil20_HDBSCAN_params21,labels_coil20_HDBSCAN_params22,labels_coil20_HDBSCAN_params23,labels_coil20_HDBSCAN_params24,labels_coil20_HDBSCAN_params25,labels_coil20_HDBSCAN_params26,labels_coil20_HDBSCAN_params27,labels_coil20_HDBSCAN_params28,labels_coil20_HDBSCAN_params29,labels_coil20_HDBSCAN_params3,labels_coil20_HDBSCAN_params30,labels_coil20_HDBSCAN_params31,labels_coil20_HDBSCAN_params32,labels_coil20_HDBSCAN_params33,labels_coil20_HDBSCAN_params34,labels_coil20_HDBSCAN_params35,labels_coil20_HDBSCAN_params36,labels_coil20_HDBSCAN_params37,labels_coil20_HDBSCAN_params38,labels_coil20_HDBSCAN_params39,labels_coil20_HDBSCAN_params4,labels_coil20_HDBSCAN_params40,labels_coil20_HDBSCAN_params41,labels_coil20_HDBSCAN_params42,labels_coil20_HDBSCAN_params43,labels_coil20_HDBSCAN_params44,labels_coil20_HDBSCAN_params45,labels_coil20_HDBSCAN_params46,labels_coil20_HDBSCAN_params47,labels_coil20_HDBSCAN_params48,labels_coil20_HDBSCAN_params49,labels_coil20_HDBSCAN_params5,labels_coil20_HDBSCAN_params50,labels_coil20_HDBSCAN_params51,labels_coil20_HDBSCAN_params52,labels_coil20_HDBSCAN_params53,labels_coil20_HDBSCAN_params54,labels_coil20_HDBSCAN_params55,labels_coil20_HDBSCAN_params56,labels_coil20_HDBSCAN_params57,labels_coil20_HDBSCAN_params58,labels_coil20_HDBSCAN_params59,labels_coil20_HDBSCAN_params6,labels_coil20_HDBSCAN_params60,labels_coil20_HDBSCAN_params61,labels_coil20_HDBSCAN_params62,labels_coil20_HDBSCAN_params63,labels_coil20_HDBSCAN_params7,labels_coil20_HDBSCAN_params8,labels_coil20_HDBSCAN_params9
SD,1.5981435040340757,1.3924088733429316,1.3924088733429316,1.3924088733429316,1.3924088733429316,1.3924088733429316,1.3094146661073478,1.3094146661073478,1.3094146661073478,1.3094146661073478,1.3094146661073478,1.5981435040340757,1.3094146661073478,1.3094146661073478,1.6455898792991757,1.6455898792991757,1.6455898792991757,1.6455898792991757,1.6455898792991757,1.6455898792991757,1.6455898792991757,1.4629614950184726,1.5981435040340757,1.4629614950184726,1.4629614950184726,1.4629614950184726,1.4629614950184726,1.4629614950184726,1.4629614950184726,1.24910032434868,1.24910032434868,1.24910032434868,1.24910032434868,1.5981435040340757,1.24910032434868,1.24910032434868,1.24910032434868,1.7696414229095578,1.7696414229095578,1.7696414229095578,1.7696414229095578,1.7696414229095578,1.7696414229095578,1.7696414229095578,1.5981435040340757,1.5576003694798883,1.5576003694798883,1.5576003694798883,1.5576003694798883,1.5576003694798883,1.5576003694798883,1.5576003694798883,1.24910032434868,1.24910032434868,1.24910032434868,1.5981435040340757,1.24910032434868,1.24910032434868,1.24910032434868,1.24910032434868,1.5981435040340757,1.3924088733429316,1.3924088733429316
SDbw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XB*,9.336003869605175,1.9847065410249067,1.9847065410249067,1.9847065410249067,1.9847065410249067,1.9847065410249067,1.302277379592758,1.302277379592758,1.302277379592758,1.302277379592758,1.302277379592758,9.336003869605175,1.302277379592758,1.302277379592758,3.2860901408168997,3.2860901408168997,3.2860901408168997,3.2860901408168997,3.2860901408168997,3.2860901408168997,3.2860901408168997,1.9241129265762689,9.336003869605175,1.9241129265762689,1.9241129265762689,1.9241129265762689,1.9241129265762689,1.9241129265762689,1.9241129265762689,1.302277379592758,1.302277379592758,1.302277379592758,1.302277379592758,9.336003869605175,1.302277379592758,1.302277379592758,1.302277379592758,3.8122960417632696,3.8122960417632696,3.8122960417632696,3.8122960417632696,3.8122960417632696,3.8122960417632696,3.8122960417632696,9.336003869605175,2.9844976629196633,2.9844976629196633,2.9844976629196633,2.9844976629196633,2.9844976629196633,2.9844976629196633,2.9844976629196633,1.302277379592758,1.302277379592758,1.302277379592758,9.336003869605175,1.302277379592758,1.302277379592758,1.302277379592758,1.302277379592758,9.336003869605175,1.9847065410249067,1.9847065410249067
S,0.2385641485452652,0.3202736973762512,0.3202736973762512,0.3202736973762512,0.3202736973762512,0.3202736973762512,0.3859770894050598,0.3859770894050598,0.3859770894050598,0.3859770894050598,0.3859770894050598,0.2385641485452652,0.3859770894050598,0.3859770894050598,0.2417617291212082,0.2417617291212082,0.2417617291212082,0.2417617291212082,0.2417617291212082,0.2417617291212082,0.2417617291212082,0.33115053176879883,0.2385641485452652,0.33115053176879883,0.33115053176879883,0.33115053176879883,0.33115053176879883,0.33115053176879883,0.33115053176879883,0.38557669520378113,0.38557669520378113,0.38557669520378113,0.38557669520378113,0.2385641485452652,0.38557669520378113,0.38557669520378113,0.38557669520378113,0.24695660173892975,0.24695660173892975,0.24695660173892975,0.24695660173892975,0.24695660173892975,0.24695660173892975,0.24695660173892975,0.2385641485452652,0.31635305285453796,0.31635305285453796,0.31635305285453796,0.31635305285453796,0.31635305285453796,0.31635305285453796,0.31635305285453796,0.38557669520378113,0.38557669520378113,0.38557669520378113,0.2385641485452652,0.38557669520378113,0.38557669520378113,0.38557669520378113,0.38557669520378113,0.2385641485452652,0.3202736973762512,0.3202736973762512
DB,1.72217607590376,1.351839197585068,1.351839197585068,1.351839197585068,1.351839197585068,1.351839197585068,1.2427150126323516,1.2427150126323516,1.2427150126323516,1.2427150126323516,1.2427150126323516,1.72217607590376,1.2427150126323516,1.2427150126323516,1.7466920332959222,1.7466920332959222,1.7466920332959222,1.7466920332959222,1.7466920332959222,1.7466920332959222,1.7466920332959222,1.3677490643660721,1.72217607590376,1.3677490643660721,1.3677490643660721,1.3677490643660721,1.3677490643660721,1.3677490643660721,1.3677490643660721,1.2591479131755796,1.2591479131755796,1.2591479131755796,1.2591479131755796,1.72217607590376,1.2591479131755796,1.2591479131755796,1.2591479131755796,1.8019116843462897,1.8019116843462897,1.8019116843462897,1.8019116843462897,1.8019116843462897,1.8019116843462897,1.8019116843462897,1.72217607590376,1.5940092134154926,1.5940092134154926,1.5940092134154926,1.5940092134154926,1.5940092134154926,1.5940092134154926,1.5940092134154926,1.2591479131755796,1.2591479131755796,1.2591479131755796,1.72217607590376,1.2591479131755796,1.2591479131755796,1.2591479131755796,1.2591479131755796,1.72217607590376,1.351839197585068,1.351839197585068
CH,111.59749668475853,146.2646102364315,146.2646102364315,146.2646102364315,146.2646102364315,146.2646102364315,227.30123890073818,227.30123890073818,227.30123890073818,227.30123890073818,227.30123890073818,111.59749668475853,227.30123890073818,227.30123890073818,117.1806240112189,117.1806240112189,117.1806240112189,117.1806240112189,117.1806240112189,117.1806240112189,117.1806240112189,166.3141029899222,111.59749668475853,166.3141029899222,166.3141029899222,166.3141029899222,166.3141029899222,166.3141029899222,166.3141029899222,259.80141267540006,259.80141267540006,259.80141267540006,259.80141267540006,111.59749668475853,259.80141267540006,259.80141267540006,259.80141267540006,132.93664312179695,132.93664312179695,132.93664312179695,132.93664312179695,132.93664312179695,132.93664312179695,132.93664312179695,111.59749668475853,193.22567700734103,193.22567700734103,193.22567700734103,193.22567700734103,193.22567700734103,193.22567700734103,193.22567700734103,259.80141267540006,259.80141267540006,259.80141267540006,111.59749668475853,259.80141267540006,259.80141267540006,259.80141267540006,259.80141267540006,111.59749668475853,146.2646102364315,146.2646102364315
AD-S,0.6187324405708315,0.6400475252639201,0.6400475252639201,0.6400475252639201,0.6400475252639201,0.6400475252639201,0.6650488693860037,0.6650488693860037,0.6650488693860037,0.6650488693860037,0.6650488693860037,0.6187324405708315,0.6650488693860037,0.6650488693860037,0.6113729806079494,0.6113729806079494,0.6113729806079494,0.6113729806079494,0.6113729806079494,0.6113729806079494,0.6113729806079494,0.6590643675292567,0.6187324405708315,0.6590643675292567,0.6590643675292567,0.6590643675292567,0.6590643675292567,0.6590643675292567,0.6590643675292567,0.6643935959565549,0.6643935959565549,0.6643935959565549,0.6643935959565549,0.6187324405708315,0.6643935959565549,0.6643935959565549,0.6643935959565549,0.6220739201677059,0.6220739201677059,0.6220739201677059,0.6220739201677059,0.6220739201677059,0.6220739201677059,0.6220739201677059,0.6187324405708315,0.6653009519280627,0.6653009519280627,0.6653009519280627,0.6653009519280627,0.6653009519280627,0.6653009519280627,0.6653009519280627,0.6643935959565549,0.6643935959565549,0.6643935959565549,0.6187324405708315,0.6643935959565549,0.6643935959565549,0.6643935959565549,0.6643935959565549,0.6187324405708315,0.6400475252639201,0.6400475252639201
AD-DB,0.940257226979023,0.8280062529987942,0.8280062529987942,0.8280062529987942,0.8280062529987942,0.8280062529987942,0.7632029530606851,0.7632029530606851,0.7632029530606851,0.7632029530606851,0.7632029530606851,0.940257226979023,0.7632029530606851,0.7632029530606851,0.9742829404641644,0.9742829404641644,0.9742829404641644,0.9742829404641644,0.9742829404641644,0.9742829404641644,0.9742829404641644,0.7688769499126469,0.940257226979023,0.7688769499126469,0.7688769499126469,0.7688769499126469,0.7688769499126469,0.7688769499126469,0.7688769499126469,0.761928234324218,0.761928234324218,0.761928234324218,0.761928234324218,0.940257226979023,0.761928234324218,0.761928234324218,0.761928234324218,0.9289056169031733,0.9289056169031733,0.9289056169031733,0.9289056169031733,0.9289056169031733,0.9289056169031733,0.9289056169031733,0.940257226979023,0.7404582020125401,0.7404582020125401,0.7404582020125401,0.7404582020125401,0.7404582020125401,0.7404582020125401,0.7404582020125401,0.761928234324218,0.761928234324218,0.761928234324218,0.940257226979023,0.761928234324218,0.761928234324218,0.761928234324218,0.761928234324218,0.940257226979023,0.8280062529987942,0.8280062529987942
AD-CH,174.58625433512267,169.27772360936137,169.27772360936137,169.27772360936137,169.27772360936137,169.27772360936137,210.74301340862937,210.74301340862937,210.74301340862937,210.74301340862937,210.74301340862937,174.58625433512267,210.74301340862937,210.74301340862937,183.00797993987587,183.00797993987587,183.00797993987587,183.00797993987587,183.00797993987587,183.00797993987587,183.00797993987587,195.43724413554287,174.58625433512267,195.43724413554287,195.43724413554287,195.43724413554287,195.43724413554287,195.43724413554287,195.43724413554287,243.2924223956647,243.2924223956647,243.2924223956647,243.2924223956647,174.58625433512267,243.2924223956647,243.2924223956647,243.2924223956647,202.82952746969212,202.82952746969212,202.82952746969212,202.82952746969212,202.82952746969212,202.82952746969212,202.82952746969212,174.58625433512267,258.9308765959483,258.9308765959483,258.9308765959483,258.9308765959483,258.9308765959483,258.9308765959483,258.9308765959483,243.2924223956647,243.2924223956647,243.2924223956647,174.58625433512267,243.2924223956647,243.2924223956647,243.2924223956647,243.2924223956647,174.58625433512267,169.27772360936137,169.27772360936137
AD-idea,24123109149.6667,38258038117.578186,38258038117.578186,38258038117.578186,38258038117.578186,38258038117.578186,25373149.806019414,25373149.806019414,25373149.806019414,25373149.806019414,25373149.806019414,24123109149.6667,25373149.806019414,25373149.806019414,4853946434.674731,4853946434.674731,4853946434.674731,4853946434.674731,4853946434.674731,4853946434.674731,4853946434.674731,7383507661.261526,24123109149.6667,7383507661.261526,7383507661.261526,7383507661.261526,7383507661.261526,7383507661.261526,7383507661.261526,5243530.01027655,5243530.01027655,5243530.01027655,5243530.01027655,24123109149.6667,5243530.01027655,5243530.01027655,5243530.01027655,1156489209.61156,1156489209.61156,1156489209.61156,1156489209.61156,1156489209.61156,1156489209.61156,1156489209.61156,24123109149.6667,48356051.65166976,48356051.65166976,48356051.65166976,48356051.65166976,48356051.65166976,48356051.65166976,48356051.65166976,5243530.01027655,5243530.01027655,5243530.01027655,24123109149.6667,5243530.01027655,5243530.01027655,5243530.01027655,5243530.01027655,24123109149.6667,38258038117.578186,38258038117.578186
