,labels_spiral_DBSCAN_params11,labels_spiral_DBSCAN_params16,labels_spiral_DBSCAN_params17,labels_spiral_DBSCAN_params21,labels_spiral_DBSCAN_params22,labels_spiral_DBSCAN_params23,labels_spiral_DBSCAN_params26,labels_spiral_DBSCAN_params27,labels_spiral_DBSCAN_params28,labels_spiral_DBSCAN_params31,labels_spiral_DBSCAN_params32,labels_spiral_DBSCAN_params33,labels_spiral_DBSCAN_params34,labels_spiral_DBSCAN_params36,labels_spiral_DBSCAN_params37,labels_spiral_DBSCAN_params38,labels_spiral_DBSCAN_params39,labels_spiral_DBSCAN_params41,labels_spiral_DBSCAN_params42,labels_spiral_DBSCAN_params43,labels_spiral_DBSCAN_params44
B,0.020264270383528824,0.3815068442267634,0.06260520208070455,17.824268160212608,0.37047702374025115,0.04261124700796123,17.90699427814556,2.6622090359968427,0.0823167057012834,17.90699427814556,17.90699427814556,0.4002392259002371,0.07777158334219321,17.90699427814556,17.90699427814556,1.3956295952931008,0.14543541786034306,17.90699427814556,17.90699427814556,4.32436906171768,0.2744016957652675
BH,0.01752093964772688,4.0148844742801835,0.11324164442576755,47.81088200517484,2.5647989576900097,0.07519624691207427,48.21501278295207,14.975683051028957,0.18609582752640141,48.21501278295207,48.21501278295207,1.9661638077601111,0.19385799776266888,48.21501278295207,48.21501278295207,8.659751532264373,0.44677330817037736,48.21501278295207,48.21501278295207,20.734923992758784,1.1678193800371335
D,0.5593178106532795,0.00547956886381135,0.23298556107674975,0.07233294826461582,0.19245223082675786,1.8133332987047843,0.07233294826461582,0.012877633458887438,1.0438218259994696,0.07233294826461582,0.07233294826461582,0.30262304315560995,1.4847991831622858,0.07233294826461582,0.07233294826461582,0.07050887966963146,0.7555172944435715,0.07233294826461582,0.07233294826461582,0.07982748420543775,0.49981527584412144
H,0.10221159826072648,1.7821693950153716,0.23189851001820996,2.7028998988188393,0.7828055867087513,0.039069165072145466,2.712614221718744,1.7518268188442985,0.11410243261094938,2.712614221718744,2.712614221718744,0.5472354745546596,0.07161879668743193,2.712614221718744,2.712614221718744,1.3225801871314613,0.19606850959754707,2.712614221718744,2.712614221718744,2.112620724632885,0.3676858173114977
DBCV,0.9797643575143141,0.6211219878784705,0.9248473861362893,0.5155707371882027,0.8612124859833976,0.9929163788219595,0.5118438175720549,0.8042971631777085,0.9828885153503291,0.5118438175720549,0.5118438175720549,0.931996631344945,0.9816700683353692,0.5118438175720549,0.5118438175720549,0.848381730054566,0.972099060946186,0.5118438175720549,0.5118438175720549,0.7615964515277817,0.9370538458242967
I,0.754133509439231,0.06055118409297859,0.4150230850350163,0.005913190898699274,0.13573174973192076,0.9136492517939256,0.006176879287583172,0.02396544150419829,0.31678260857064017,0.006176879287583172,0.006176879287583172,0.1090613700444,0.5627868196620033,0.006176879287583172,0.006176879287583172,0.04036417611968874,0.19444026574034823,0.006176879287583172,0.006176879287583172,0.018747876329173154,0.12798976321426725
C,0.003722692730006822,0.2876600503277749,0.017931565557586435,0.45809756166981475,0.16735797234451194,0.0,0.45830544840135456,0.3617045867508493,9.587619163060653e-05,0.45830544840135456,0.45830544840135456,0.10559483963646651,0.0,0.45830544840135456,0.45830544840135456,0.29269391386094085,0.008488445816932989,0.45830544840135456,0.45830544840135456,0.3981465936157655,0.055186023460107925
CDbw,34.28981720678281,0.5702021100421709,11.691529120333096,0.02083327882742444,0.7139952105269435,6.280270220385787,0.02100308901320998,0.060490602939629566,4.830246333584737,0.02100308901320998,0.02100308901320998,0.5874564075868037,3.331774326238941,0.02100308901320998,0.02100308901320998,0.12002834824533222,2.4699059228726163,0.02100308901320998,0.02100308901320998,0.03821455939109129,1.0856239366737486
VIASCKDE,0.6051447379987418,0.4306038798986783,0.6428516305598464,0.42183957782995635,0.5653394048418364,0.7344444261459242,0.4356263784740641,0.49812793170283265,0.6835317556856234,0.4356263784740641,0.4356263784740641,0.6226047076918445,0.7098431485730897,0.4356263784740641,0.4356263784740641,0.5340866098052267,0.6651971416684355,0.4356263784740641,0.4356263784740641,0.4773702733812363,0.6465545809890685
COP,0.17847389587944829,0.3370158199850628,0.1823349730396543,0.344974612772284,0.28210125880605025,0.17969106765175213,0.3455684436559618,0.3391919669227004,0.19171416496867472,0.3455684436559618,0.3455684436559618,0.2608411010310816,0.1979477585253509,0.3455684436559618,0.3455684436559618,0.32424476387067336,0.21450378179742124,0.3455684436559618,0.3455684436559618,0.34961262420527667,0.2452931327416296
Sym,5.830902528325146,0.013666266767674705,1.3485137575462394,0.001475432993568929,0.05316386595879149,5.917260482866187,0.0014976566259885054,0.008027326523459862,1.0345962614511466,0.0014976566259885054,0.0014976566259885054,0.0794703851845594,2.16596791597217,0.0014976566259885054,0.0014976566259885054,0.01481942700057632,0.38034828774168644,0.0014976566259885054,0.0014976566259885054,0.005786070607233702,0.13612963759010144
CS,0.31082995385073425,1.5139240953944624,0.5439502082421899,6.499814653377569,1.1457604172919427,0.36047519717835125,6.619937087653025,2.6700059213601235,0.49546627813168653,6.619937087653025,6.619937087653025,1.1593910079190177,0.49548115489883543,6.619937087653025,6.619937087653025,2.0450466939597916,0.6620351986860916,6.619937087653025,6.619937087653025,3.419348211254803,0.9334903946486931
SF,0.5888270862165121,0.2238867210491544,0.5469100054649219,0.13245671623602828,0.36425183692219487,0.6010119638467685,0.13193423316146113,0.2339131832113036,0.5524190326739455,0.13193423316146113,0.13193423316146113,0.4252250184600789,0.5835550587115776,0.13193423316146113,0.13193423316146113,0.29009212930809536,0.516273241505319,0.13193423316146113,0.13193423316146113,0.20153691642114646,0.46124324130085104
SD,2120.1799100822473,51538.31439178557,9441.627010216722,209773.1205397321,67979.68524403551,8241.79818751056,208856.2868891849,160652.58315367214,14143.331417881167,208856.2868891849,208856.2868891849,64276.15783736147,18336.561032088845,208856.2868891849,208856.2868891849,123010.10112590912,25153.252463082878,208856.2868891849,208856.2868891849,177186.3636536681,44731.195145648795
SDbw,0.23883987727367156,1.3644928996144445,0.4609260769248633,3.634250076616982,1.0053767181558935,0.3839832798282308,3.6346223043383525,2.028903465441647,0.5001012585994676,3.6346223043383525,3.6346223043383525,1.694479878082761,0.6562035345284883,3.6346223043383525,3.6346223043383525,1.9014355268571124,0.6950515828698747,3.6346223043383525,3.6346223043383525,2.13090093187468,1.2874185806891956
XB*,0.09496603501083858,9.60484150809069,0.23620956097612708,9.401331115690688,0.41408146725642375,0.02429356649988692,9.862080963179588,1.6795835133678787,0.05501324614527849,9.862080963179588,9.862080963179588,0.2916900786588004,0.03868318146154828,9.862080963179588,9.862080963179588,0.9936780273730477,0.08623400200100825,9.862080963179588,9.862080963179588,2.623103103615754,0.14457246194841047
S,0.7766583208499388,-0.05480792482797626,0.6776246969208289,0.0010012718502297809,0.25776136883558515,0.829755291471419,0.0013703040062075832,0.05433932775914752,0.7449657071759919,0.0013703040062075832,0.0013703040062075832,0.4300249791987809,0.7725527536729868,0.0013703040062075832,0.0013703040062075832,0.13624029487319586,0.6575344801400153,0.0013703040062075832,0.0013703040062075832,0.022529344088399565,0.524958134219959
DB,0.22094286774172497,1.2263511296844616,0.40973780650840635,5.765520773629177,0.9569898463487542,0.24278338017682435,5.871563489504272,2.3227826927275372,0.3558234623233681,5.871563489504272,5.871563489504272,0.8613565760842056,0.335144705216623,5.871563489504272,5.871563489504272,1.714855327407969,0.48059630215000215,5.871563489504272,5.871563489504272,3.041999066117269,0.6748771167366462
CH,335.8330484227407,20.13199520323586,222.3498950807167,5.8097466710289565,58.43110033434847,419.82415501448367,5.797144814263939,25.81461994741726,237.3166110437104,5.797144814263939,5.797144814263939,96.09703462593062,289.0231596211223,5.797144814263939,5.797144814263939,41.40474304810789,172.44663014483177,5.797144814263939,5.797144814263939,17.712705282183794,120.64938515572273
AD-S,0.904037140295366,0.4579672910160209,0.7078477984235552,0.8283895723581248,0.7694420804841903,0.957688149276011,0.8279716488557238,0.835868442039763,0.9423144108938645,0.8279716488557238,0.8279716488557238,0.8854217506630684,0.9463257979515055,0.8279716488557238,0.8279716488557238,0.8539270777525265,0.9223161821021862,0.8279716488557238,0.8279716488557238,0.8276941946713715,0.8955614839897049
AD-DB,0.19483711801550044,1.1977440850359262,0.837962476783613,0.34093790936708795,0.5424246246922974,0.08441875317877814,0.3421236373607484,0.32879311265363526,0.11928557554837273,0.3421236373607484,0.3421236373607484,0.2243707638816538,0.10730393782377079,0.3421236373607484,0.3421236373607484,0.2911246282155559,0.15353490000953993,0.3421236373607484,0.3421236373607484,0.3419852790842827,0.20735735114332834
AD-CH,167.58849077207174,138.3879761875293,248.31032709824652,636.2472775242436,261.83976046805043,439.825732241995,637.8282762342194,456.82848814628915,308.3040120819424,637.8282762342194,637.8282762342194,352.6628568739582,410.940586612667,637.8282762342194,637.8282762342194,425.39235404195523,308.86186988691975,637.8282762342194,637.8282762342194,489.70109588512537,328.19171266031583
AD-idea,21882.27293607715,1.359490030499525,137.89725746115877,197.99395375193083,82.13256370856664,562.3572145701163,196.62615509015356,228.51295036114357,4990.216063218025,196.62615509015356,196.62615509015356,665.7930962054377,347.5199327038772,196.62615509015356,196.62615509015356,322.7827478369941,2130.03219122842,196.62615509015356,196.62615509015356,196.11730687795028,881.7370285318016
