,labels_lsun_HDBSCAN_params1,labels_lsun_HDBSCAN_params10,labels_lsun_HDBSCAN_params11,labels_lsun_HDBSCAN_params12,labels_lsun_HDBSCAN_params13,labels_lsun_HDBSCAN_params14,labels_lsun_HDBSCAN_params15,labels_lsun_HDBSCAN_params16,labels_lsun_HDBSCAN_params17,labels_lsun_HDBSCAN_params18,labels_lsun_HDBSCAN_params19,labels_lsun_HDBSCAN_params2,labels_lsun_HDBSCAN_params20,labels_lsun_HDBSCAN_params21,labels_lsun_HDBSCAN_params22,labels_lsun_HDBSCAN_params23,labels_lsun_HDBSCAN_params24,labels_lsun_HDBSCAN_params25,labels_lsun_HDBSCAN_params26,labels_lsun_HDBSCAN_params27,labels_lsun_HDBSCAN_params28,labels_lsun_HDBSCAN_params29,labels_lsun_HDBSCAN_params3,labels_lsun_HDBSCAN_params30,labels_lsun_HDBSCAN_params31,labels_lsun_HDBSCAN_params32,labels_lsun_HDBSCAN_params33,labels_lsun_HDBSCAN_params34,labels_lsun_HDBSCAN_params35,labels_lsun_HDBSCAN_params36,labels_lsun_HDBSCAN_params37,labels_lsun_HDBSCAN_params38,labels_lsun_HDBSCAN_params39,labels_lsun_HDBSCAN_params4,labels_lsun_HDBSCAN_params40,labels_lsun_HDBSCAN_params41,labels_lsun_HDBSCAN_params42,labels_lsun_HDBSCAN_params43,labels_lsun_HDBSCAN_params44,labels_lsun_HDBSCAN_params45,labels_lsun_HDBSCAN_params46,labels_lsun_HDBSCAN_params47,labels_lsun_HDBSCAN_params48,labels_lsun_HDBSCAN_params49,labels_lsun_HDBSCAN_params5,labels_lsun_HDBSCAN_params50,labels_lsun_HDBSCAN_params51,labels_lsun_HDBSCAN_params52,labels_lsun_HDBSCAN_params53,labels_lsun_HDBSCAN_params54,labels_lsun_HDBSCAN_params55,labels_lsun_HDBSCAN_params56,labels_lsun_HDBSCAN_params57,labels_lsun_HDBSCAN_params58,labels_lsun_HDBSCAN_params59,labels_lsun_HDBSCAN_params6,labels_lsun_HDBSCAN_params60,labels_lsun_HDBSCAN_params61,labels_lsun_HDBSCAN_params62,labels_lsun_HDBSCAN_params63,labels_lsun_HDBSCAN_params7,labels_lsun_HDBSCAN_params8,labels_lsun_HDBSCAN_params9
B,0.3832048145351867,0.31234308481910394,0.31234308481910394,0.37151297404825195,1.3010227973851027,1.3010227973851027,0.3793373901272326,0.3793373901272326,0.3793373901272326,0.3793373901272326,0.3793373901272326,0.3832048145351867,0.5232355059935409,0.5232355059935409,0.3832048145351867,0.3832048145351867,0.3832048145351867,0.3832048145351867,0.3832048145351867,1.2882347202071232,1.2882347202071232,0.31234308481910394,0.3832048145351867,0.31234308481910394,0.31234308481910394,0.31234308481910394,0.37151297404825195,1.3010227973851027,1.3010227973851027,0.3793373901272326,0.3793373901272326,0.3793373901272326,0.3793373901272326,0.3832048145351867,0.3793373901272326,0.5232355059935409,0.5232355059935409,0.3832048145351867,0.3832048145351867,0.3832048145351867,0.3832048145351867,0.3832048145351867,1.2882347202071232,1.2882347202071232,0.3832048145351867,0.37151297404825195,0.37151297404825195,0.37151297404825195,0.37151297404825195,0.37151297404825195,1.3010227973851027,1.3010227973851027,0.3793373901272326,0.3793373901272326,0.3793373901272326,1.2882347202071232,0.3793373901272326,0.3793373901272326,0.5232355059935409,0.5232355059935409,1.2882347202071232,0.31234308481910394,0.31234308481910394
BH,28.950338159560545,17.0467076572533,17.0467076572533,27.602192264444824,89.92872963568524,89.92872963568524,27.79520794254621,27.79520794254621,27.79520794254621,27.79520794254621,27.79520794254621,28.950338159560545,69.96411628863996,69.96411628863996,28.950338159560545,28.950338159560545,28.950338159560545,28.950338159560545,28.950338159560545,90.48389253939114,90.48389253939114,17.0467076572533,28.950338159560545,17.0467076572533,17.0467076572533,17.0467076572533,27.602192264444824,89.92872963568524,89.92872963568524,27.79520794254621,27.79520794254621,27.79520794254621,27.79520794254621,28.950338159560545,27.79520794254621,69.96411628863996,69.96411628863996,28.950338159560545,28.950338159560545,28.950338159560545,28.950338159560545,28.950338159560545,90.48389253939114,90.48389253939114,28.950338159560545,27.602192264444824,27.602192264444824,27.602192264444824,27.602192264444824,27.602192264444824,89.92872963568524,89.92872963568524,27.79520794254621,27.79520794254621,27.79520794254621,90.48389253939114,27.79520794254621,27.79520794254621,69.96411628863996,69.96411628863996,90.48389253939114,17.0467076572533,17.0467076572533
D,0.25004027251194766,0.16950546669359964,0.16950546669359964,0.25004027251194766,0.24690348550274954,0.24690348550274954,0.31660203372813056,0.31660203372813056,0.31660203372813056,0.31660203372813056,0.31660203372813056,0.25004027251194766,0.2045403620803493,0.2045403620803493,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.2478513859751085,0.2478513859751085,0.16950546669359964,0.25004027251194766,0.16950546669359964,0.16950546669359964,0.16950546669359964,0.25004027251194766,0.24690348550274954,0.24690348550274954,0.31660203372813056,0.31660203372813056,0.31660203372813056,0.31660203372813056,0.25004027251194766,0.31660203372813056,0.2045403620803493,0.2045403620803493,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.2478513859751085,0.2478513859751085,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.25004027251194766,0.24690348550274954,0.24690348550274954,0.31660203372813056,0.31660203372813056,0.31660203372813056,0.2478513859751085,0.31660203372813056,0.31660203372813056,0.2045403620803493,0.2045403620803493,0.2478513859751085,0.16950546669359964,0.16950546669359964
H,0.5040343707802385,0.585340956069807,0.585340956069807,0.48959229861400555,0.5883426716588694,0.5883426716588694,0.49001915990711403,0.49001915990711403,0.49001915990711403,0.49001915990711403,0.49001915990711403,0.5040343707802385,0.4289635382767335,0.4289635382767335,0.5040343707802385,0.5040343707802385,0.5040343707802385,0.5040343707802385,0.5040343707802385,0.5957861681087264,0.5957861681087264,0.585340956069807,0.5040343707802385,0.585340956069807,0.585340956069807,0.585340956069807,0.48959229861400555,0.5883426716588694,0.5883426716588694,0.49001915990711403,0.49001915990711403,0.49001915990711403,0.49001915990711403,0.5040343707802385,0.49001915990711403,0.4289635382767335,0.4289635382767335,0.5040343707802385,0.5040343707802385,0.5040343707802385,0.5040343707802385,0.5040343707802385,0.5957861681087264,0.5957861681087264,0.5040343707802385,0.48959229861400555,0.48959229861400555,0.48959229861400555,0.48959229861400555,0.48959229861400555,0.5883426716588694,0.5883426716588694,0.49001915990711403,0.49001915990711403,0.49001915990711403,0.5957861681087264,0.49001915990711403,0.49001915990711403,0.4289635382767335,0.4289635382767335,0.5957861681087264,0.585340956069807,0.585340956069807
DBCV,0.5128659155013792,0.8094912005634358,0.8094912005634358,0.5221830882095965,0.7491737654943915,0.7491737654943915,0.49875272353801825,0.49875272353801825,0.49875272353801825,0.49875272353801825,0.49875272353801825,0.5128659155013792,-0.22836854694083847,-0.22836854694083847,0.5128659155013792,0.5128659155013792,0.5128659155013792,0.5128659155013792,0.5128659155013792,0.5413674689242632,0.5413674689242632,0.8094912005634358,0.5128659155013792,0.8094912005634358,0.8094912005634358,0.8094912005634358,0.5221830882095965,0.7491737654943915,0.7491737654943915,0.49875272353801825,0.49875272353801825,0.49875272353801825,0.49875272353801825,0.5128659155013792,0.49875272353801825,-0.22836854694083847,-0.22836854694083847,0.5128659155013792,0.5128659155013792,0.5128659155013792,0.5128659155013792,0.5128659155013792,0.5413674689242632,0.5413674689242632,0.5128659155013792,0.5221830882095965,0.5221830882095965,0.5221830882095965,0.5221830882095965,0.5221830882095965,0.7491737654943915,0.7491737654943915,0.49875272353801825,0.49875272353801825,0.49875272353801825,0.5413674689242632,0.49875272353801825,0.49875272353801825,-0.22836854694083847,-0.22836854694083847,0.5413674689242632,0.8094912005634358,0.8094912005634358
I,0.49077690105166105,0.4767665967149144,0.4767665967149144,0.5020496811830245,0.2060747700697914,0.2060747700697914,0.49690437313725505,0.49690437313725505,0.49690437313725505,0.49690437313725505,0.49690437313725505,0.49077690105166105,0.4433271948807714,0.4433271948807714,0.49077690105166105,0.49077690105166105,0.49077690105166105,0.49077690105166105,0.49077690105166105,0.21181181361621468,0.21181181361621468,0.4767665967149144,0.49077690105166105,0.4767665967149144,0.4767665967149144,0.4767665967149144,0.5020496811830245,0.2060747700697914,0.2060747700697914,0.49690437313725505,0.49690437313725505,0.49690437313725505,0.49690437313725505,0.49077690105166105,0.49690437313725505,0.4433271948807714,0.4433271948807714,0.49077690105166105,0.49077690105166105,0.49077690105166105,0.49077690105166105,0.49077690105166105,0.21181181361621468,0.21181181361621468,0.49077690105166105,0.5020496811830245,0.5020496811830245,0.5020496811830245,0.5020496811830245,0.5020496811830245,0.2060747700697914,0.2060747700697914,0.49690437313725505,0.49690437313725505,0.49690437313725505,0.21181181361621468,0.49690437313725505,0.49690437313725505,0.4433271948807714,0.4433271948807714,0.21181181361621468,0.4767665967149144,0.4767665967149144
C,0.13758372835280153,0.1381814981221249,0.1381814981221249,0.13941457199288185,0.39048686371245095,0.39048686371245095,0.13890221381813497,0.13890221381813497,0.13890221381813497,0.13890221381813497,0.13890221381813497,0.13758372835280153,0.20279388240191887,0.20279388240191887,0.13758372835280153,0.13758372835280153,0.13758372835280153,0.13758372835280153,0.13758372835280153,0.3836085198660349,0.3836085198660349,0.1381814981221249,0.13758372835280153,0.1381814981221249,0.1381814981221249,0.1381814981221249,0.13941457199288185,0.39048686371245095,0.39048686371245095,0.13890221381813497,0.13890221381813497,0.13890221381813497,0.13890221381813497,0.13758372835280153,0.13890221381813497,0.20279388240191887,0.20279388240191887,0.13758372835280153,0.13758372835280153,0.13758372835280153,0.13758372835280153,0.13758372835280153,0.3836085198660349,0.3836085198660349,0.13758372835280153,0.13941457199288185,0.13941457199288185,0.13941457199288185,0.13941457199288185,0.13941457199288185,0.39048686371245095,0.39048686371245095,0.13890221381813497,0.13890221381813497,0.13890221381813497,0.3836085198660349,0.13890221381813497,0.13890221381813497,0.20279388240191887,0.20279388240191887,0.3836085198660349,0.1381814981221249,0.1381814981221249
CDbw,0.15537991228385337,0.3847967448076206,0.3847967448076206,0.1937153370433455,0.28030596158552135,0.28030596158552135,0.31044783775390716,0.31044783775390716,0.31044783775390716,0.31044783775390716,0.31044783775390716,0.15537991228385337,0.08886602866626368,0.08886602866626368,0.15537991228385337,0.15537991228385337,0.15537991228385337,0.15537991228385337,0.15537991228385337,0.2275383469615085,0.2275383469615085,0.3847967448076206,0.15537991228385337,0.3847967448076206,0.3847967448076206,0.3847967448076206,0.1937153370433455,0.28030596158552135,0.28030596158552135,0.31044783775390716,0.31044783775390716,0.31044783775390716,0.31044783775390716,0.15537991228385337,0.31044783775390716,0.08886602866626368,0.08886602866626368,0.15537991228385337,0.15537991228385337,0.15537991228385337,0.15537991228385337,0.15537991228385337,0.2275383469615085,0.2275383469615085,0.15537991228385337,0.1937153370433455,0.1937153370433455,0.1937153370433455,0.1937153370433455,0.1937153370433455,0.28030596158552135,0.28030596158552135,0.31044783775390716,0.31044783775390716,0.31044783775390716,0.2275383469615085,0.31044783775390716,0.31044783775390716,0.08886602866626368,0.08886602866626368,0.2275383469615085,0.3847967448076206,0.3847967448076206
VIASCKDE,0.5537259833484877,0.5839876881196898,0.5839876881196898,0.5653792888279063,0.5336651431632365,0.5336651431632365,0.5664665401324853,0.5664665401324853,0.5664665401324853,0.5664665401324853,0.5664665401324853,0.5537259833484877,0.5844305882326892,0.5844305882326892,0.5537259833484877,0.5537259833484877,0.5537259833484877,0.5537259833484877,0.5537259833484877,0.5274588010757846,0.5274588010757846,0.5839876881196898,0.5537259833484877,0.5839876881196898,0.5839876881196898,0.5839876881196898,0.5653792888279063,0.5336651431632365,0.5336651431632365,0.5664665401324853,0.5664665401324853,0.5664665401324853,0.5664665401324853,0.5537259833484877,0.5664665401324853,0.5844305882326892,0.5844305882326892,0.5537259833484877,0.5537259833484877,0.5537259833484877,0.5537259833484877,0.5537259833484877,0.5274588010757846,0.5274588010757846,0.5537259833484877,0.5653792888279063,0.5653792888279063,0.5653792888279063,0.5653792888279063,0.5653792888279063,0.5336651431632365,0.5336651431632365,0.5664665401324853,0.5664665401324853,0.5664665401324853,0.5274588010757846,0.5664665401324853,0.5664665401324853,0.5844305882326892,0.5844305882326892,0.5274588010757846,0.5839876881196898,0.5839876881196898
COP,0.2550008769991507,0.25005761537391685,0.25005761537391685,0.25789339721728993,0.309141932841158,0.309141932841158,0.25613694638440493,0.25613694638440493,0.25613694638440493,0.25613694638440493,0.25613694638440493,0.2550008769991507,0.3370341684615499,0.3370341684615499,0.2550008769991507,0.2550008769991507,0.2550008769991507,0.2550008769991507,0.2550008769991507,0.3051340546631775,0.3051340546631775,0.25005761537391685,0.2550008769991507,0.25005761537391685,0.25005761537391685,0.25005761537391685,0.25789339721728993,0.309141932841158,0.309141932841158,0.25613694638440493,0.25613694638440493,0.25613694638440493,0.25613694638440493,0.2550008769991507,0.25613694638440493,0.3370341684615499,0.3370341684615499,0.2550008769991507,0.2550008769991507,0.2550008769991507,0.2550008769991507,0.2550008769991507,0.3051340546631775,0.3051340546631775,0.2550008769991507,0.25789339721728993,0.25789339721728993,0.25789339721728993,0.25789339721728993,0.25789339721728993,0.309141932841158,0.309141932841158,0.25613694638440493,0.25613694638440493,0.25613694638440493,0.3051340546631775,0.25613694638440493,0.25613694638440493,0.3370341684615499,0.3370341684615499,0.3051340546631775,0.25005761537391685,0.25005761537391685
