,labels_mk2_HDBSCAN_params1,labels_mk2_HDBSCAN_params10,labels_mk2_HDBSCAN_params11,labels_mk2_HDBSCAN_params12,labels_mk2_HDBSCAN_params13,labels_mk2_HDBSCAN_params14,labels_mk2_HDBSCAN_params15,labels_mk2_HDBSCAN_params16,labels_mk2_HDBSCAN_params17,labels_mk2_HDBSCAN_params18,labels_mk2_HDBSCAN_params19,labels_mk2_HDBSCAN_params2,labels_mk2_HDBSCAN_params20,labels_mk2_HDBSCAN_params21,labels_mk2_HDBSCAN_params22,labels_mk2_HDBSCAN_params23,labels_mk2_HDBSCAN_params24,labels_mk2_HDBSCAN_params25,labels_mk2_HDBSCAN_params26,labels_mk2_HDBSCAN_params27,labels_mk2_HDBSCAN_params28,labels_mk2_HDBSCAN_params29,labels_mk2_HDBSCAN_params3,labels_mk2_HDBSCAN_params30,labels_mk2_HDBSCAN_params31,labels_mk2_HDBSCAN_params32,labels_mk2_HDBSCAN_params33,labels_mk2_HDBSCAN_params34,labels_mk2_HDBSCAN_params35,labels_mk2_HDBSCAN_params36,labels_mk2_HDBSCAN_params37,labels_mk2_HDBSCAN_params38,labels_mk2_HDBSCAN_params39,labels_mk2_HDBSCAN_params4,labels_mk2_HDBSCAN_params40,labels_mk2_HDBSCAN_params41,labels_mk2_HDBSCAN_params42,labels_mk2_HDBSCAN_params43,labels_mk2_HDBSCAN_params44,labels_mk2_HDBSCAN_params45,labels_mk2_HDBSCAN_params46,labels_mk2_HDBSCAN_params47,labels_mk2_HDBSCAN_params48,labels_mk2_HDBSCAN_params49,labels_mk2_HDBSCAN_params5,labels_mk2_HDBSCAN_params50,labels_mk2_HDBSCAN_params51,labels_mk2_HDBSCAN_params52,labels_mk2_HDBSCAN_params53,labels_mk2_HDBSCAN_params54,labels_mk2_HDBSCAN_params55,labels_mk2_HDBSCAN_params56,labels_mk2_HDBSCAN_params57,labels_mk2_HDBSCAN_params58,labels_mk2_HDBSCAN_params59,labels_mk2_HDBSCAN_params6,labels_mk2_HDBSCAN_params60,labels_mk2_HDBSCAN_params61,labels_mk2_HDBSCAN_params62,labels_mk2_HDBSCAN_params63,labels_mk2_HDBSCAN_params7,labels_mk2_HDBSCAN_params8,labels_mk2_HDBSCAN_params9
B,0.04116496314192453,0.09491149074607785,0.16032689949761073,0.42373814264885884,0.42373814264885884,0.42373814264885884,0.054727005237748455,0.054727005237748455,0.054727005237748455,0.054727005237748455,0.5605259656929729,0.04116496314192453,0.5605259656929729,0.5605259656929729,0.22925739273801496,0.22925739273801496,0.22925739273801496,0.24233717783643377,1.6413027459523852,1.6413027459523852,1.6413027459523852,0.1011348232782161,0.04574441694197599,0.1011348232782161,0.1011348232782161,0.16847515490728918,0.42373814264885884,0.42373814264885884,0.42373814264885884,0.06198777549768977,0.06198777549768977,0.06198777549768977,0.06198777549768977,0.21313141624061627,0.5605259656929729,0.5605259656929729,0.5605259656929729,0.2697623560596133,0.2697623560596133,0.2697623560596133,0.28036918852307435,1.6413027459523852,1.6413027459523852,1.6413027459523852,1.6413027459523852,0.2812459158754644,0.2812459158754644,0.2812459158754644,0.32113058007628204,0.6770240473672539,0.6770240473672539,0.6770240473672539,0.09353929487494467,0.09353929487494467,0.09353929487494467,1.6413027459523852,0.09353929487494467,0.5605259656929729,0.5605259656929729,0.5605259656929729,1.6413027459523852,0.09491149074607785,0.09491149074607785
BH,0.22136878766239143,1.1504650167466564,3.903924635659925,212.69096660419913,212.69096660419913,212.69096660419913,0.46296422481316063,0.46296422481316063,0.46296422481316063,0.46296422481316063,104.46461376690122,0.22136878766239143,104.46461376690122,104.46461376690122,6.599679841602209,6.599679841602209,6.599679841602209,10.12208531689007,225.89826079594997,225.89826079594997,225.89826079594997,1.4599357313332784,0.4465664043087532,1.4599357313332784,1.4599357313332784,4.464083836382627,212.69096660419913,212.69096660419913,212.69096660419913,0.6196086447223945,0.6196086447223945,0.6196086447223945,0.6196086447223945,8.228498074738468,104.46461376690122,104.46461376690122,104.46461376690122,10.430707298621249,10.430707298621249,10.430707298621249,12.405770031640683,225.89826079594997,225.89826079594997,225.89826079594997,225.89826079594997,7.750026297215285,7.750026297215285,7.750026297215285,14.166667343616245,172.57965897038937,172.57965897038937,172.57965897038937,1.25890799942049,1.25890799942049,1.25890799942049,225.89826079594997,1.25890799942049,104.46461376690122,104.46461376690122,104.46461376690122,225.89826079594997,1.1504650167466564,1.1504650167466564
D,0.0409527823482882,0.04476328850987342,0.04476328850987342,0.08569199765367545,0.08569199765367545,0.08569199765367545,0.26129083439681416,0.26129083439681416,0.26129083439681416,0.26129083439681416,0.09350136750425019,0.0409527823482882,0.09350136750425019,0.09350136750425019,0.05227046688857965,0.05227046688857965,0.05227046688857965,0.05227046688857965,0.0340967589305851,0.0340967589305851,0.0340967589305851,0.04476328850987342,0.06512820725014916,0.04476328850987342,0.04476328850987342,0.04476328850987342,0.08569199765367545,0.08569199765367545,0.08569199765367545,0.26129083439681416,0.26129083439681416,0.26129083439681416,0.26129083439681416,0.05227046688857965,0.09350136750425019,0.09350136750425019,0.09350136750425019,0.04588125074632282,0.04588125074632282,0.04588125074632282,0.04588125074632282,0.0340967589305851,0.0340967589305851,0.0340967589305851,0.0340967589305851,0.04476328850987342,0.04476328850987342,0.04476328850987342,0.04476328850987342,0.028011429218121546,0.028011429218121546,0.028011429218121546,0.21573916945219684,0.21573916945219684,0.21573916945219684,0.0340967589305851,0.21573916945219684,0.09350136750425019,0.09350136750425019,0.09350136750425019,0.0340967589305851,0.04476328850987342,0.04476328850987342
H,7.216257596941492,6.415841116255956,5.656223909498856,0.3052983846813626,0.3052983846813626,0.3052983846813626,2.404844332659511,2.404844332659511,2.404844332659511,2.404844332659511,0.3702293695689105,7.216257596941492,0.3702293695689105,0.3702293695689105,5.134137576940598,5.134137576940598,5.134137576940598,5.830162152298531,0.8683531783413241,0.8683531783413241,0.8683531783413241,6.546011277388254,7.2270330270975975,6.546011277388254,6.546011277388254,5.559202319873291,0.3052983846813626,0.3052983846813626,0.3052983846813626,1.6109232194634673,1.6109232194634673,1.6109232194634673,1.6109232194634673,5.757368275899268,0.3702293695689105,0.3702293695689105,0.3702293695689105,4.930932998827295,4.930932998827295,4.930932998827295,5.352547935797052,0.8683531783413241,0.8683531783413241,0.8683531783413241,0.8683531783413241,4.864780077461393,4.864780077461393,4.864780077461393,5.001246633252383,0.6251952397311545,0.6251952397311545,0.6251952397311545,0.9010147662916147,0.9010147662916147,0.9010147662916147,0.8683531783413241,0.9010147662916147,0.3702293695689105,0.3702293695689105,0.3702293695689105,0.8683531783413241,6.415841116255956,6.415841116255956
DBCV,0.773030479055466,0.8269509894437796,0.8042133288451234,-0.38065458615270864,-0.38065458615270864,-0.38065458615270864,0.881922996040704,0.881922996040704,0.881922996040704,0.881922996040704,0.09526511512914387,0.773030479055466,0.09526511512914387,0.09526511512914387,0.5846936299606702,0.5846936299606702,0.5846936299606702,0.4574058368809325,-0.6041602651533116,-0.6041602651533116,-0.6041602651533116,0.7980221803694517,0.7272483274931759,0.7980221803694517,0.7980221803694517,0.789892528947993,-0.38065458615270864,-0.38065458615270864,-0.38065458615270864,0.8911922162676774,0.8911922162676774,0.8911922162676774,0.8911922162676774,0.48583222857002467,0.09526511512914387,0.09526511512914387,0.09526511512914387,0.48771137264214415,0.48771137264214415,0.48771137264214415,0.41575532160016043,-0.6041602651533116,-0.6041602651533116,-0.6041602651533116,-0.6041602651533116,0.6650653897178184,0.6650653897178184,0.6650653897178184,0.6752182144491017,-0.0048011506505309005,-0.0048011506505309005,-0.0048011506505309005,0.8855131914375097,0.8855131914375097,0.8855131914375097,-0.6041602651533116,0.8855131914375097,0.09526511512914387,0.09526511512914387,0.09526511512914387,-0.6041602651533116,0.8269509894437796,0.8269509894437796
I,0.05671415085536531,0.08191142047670408,0.06126846370647782,0.2814850037118266,0.2814850037118266,0.2814850037118266,0.25160829910215793,0.25160829910215793,0.25160829910215793,0.25160829910215793,0.1655934158105281,0.05671415085536531,0.1655934158105281,0.1655934158105281,0.05538874487758932,0.05538874487758932,0.05538874487758932,0.06966545083326327,0.08539065139822587,0.08539065139822587,0.08539065139822587,0.09476097234660856,0.04874326437418591,0.09476097234660856,0.09476097234660856,0.07082316217501851,0.2814850037118266,0.2814850037118266,0.2814850037118266,0.255408310296736,0.255408310296736,0.255408310296736,0.255408310296736,0.050235567695846285,0.1655934158105281,0.1655934158105281,0.1655934158105281,0.08430412483034812,0.08430412483034812,0.08430412483034812,0.08508377084441589,0.08539065139822587,0.08539065139822587,0.08539065139822587,0.08539065139822587,0.07821500757425977,0.07821500757425977,0.07821500757425977,0.08441154271879044,0.18482979958655865,0.18482979958655865,0.18482979958655865,0.46158292104591736,0.46158292104591736,0.46158292104591736,0.08539065139822587,0.46158292104591736,0.1655934158105281,0.1655934158105281,0.1655934158105281,0.08539065139822587,0.08191142047670408,0.08191142047670408
C,0.07269292726640121,0.07784851714614793,0.1853673071786492,0.37314100780664744,0.37314100780664744,0.37314100780664744,0.05273827068378855,0.05273827068378855,0.05273827068378855,0.05273827068378855,0.39018171229554055,0.07269292726640121,0.39018171229554055,0.39018171229554055,0.24499572613310974,0.24499572613310974,0.24499572613310974,0.24106573283776025,0.529290070081762,0.529290070081762,0.529290070081762,0.07840951350169799,0.06139700910760424,0.07840951350169799,0.07840951350169799,0.1835248392737224,0.37314100780664744,0.37314100780664744,0.37314100780664744,0.052940253200779774,0.052940253200779774,0.052940253200779774,0.052940253200779774,0.2404060367257363,0.39018171229554055,0.39018171229554055,0.39018171229554055,0.24447078095650018,0.24447078095650018,0.24447078095650018,0.24574490253186748,0.529290070081762,0.529290070081762,0.529290070081762,0.529290070081762,0.22158518568123076,0.22158518568123076,0.22158518568123076,0.24414992353898046,0.34595617658613576,0.34595617658613576,0.34595617658613576,0.05910766245495392,0.05910766245495392,0.05910766245495392,0.529290070081762,0.05910766245495392,0.39018171229554055,0.39018171229554055,0.39018171229554055,0.529290070081762,0.07784851714614793,0.07784851714614793
CDbw,23.24774078133844,7.3855336219304055,1.445440250718234,0.1685608361839741,0.1685608361839741,0.1685608361839741,4.700273308732061,4.700273308732061,4.700273308732061,4.700273308732061,0.17756007662811216,23.24774078133844,0.17756007662811216,0.17756007662811216,1.3015132577592665,1.3015132577592665,1.3015132577592665,0.420400590728559,0.049997000849218536,0.049997000849218536,0.049997000849218536,4.2126737574750965,20.358570380176783,4.2126737574750965,4.2126737574750965,1.079958082194512,0.1685608361839741,0.1685608361839741,0.1685608361839741,4.187280275433121,4.187280275433121,4.187280275433121,4.187280275433121,0.7944052952041262,0.17756007662811216,0.17756007662811216,0.17756007662811216,0.33264914932168416,0.33264914932168416,0.33264914932168416,0.2982896914481693,0.049997000849218536,0.049997000849218536,0.049997000849218536,0.049997000849218536,0.8546498282271616,0.8546498282271616,0.8546498282271616,0.3270723752321677,0.033690877690249074,0.033690877690249074,0.033690877690249074,2.4125328492131737,2.4125328492131737,2.4125328492131737,0.049997000849218536,2.4125328492131737,0.17756007662811216,0.17756007662811216,0.17756007662811216,0.049997000849218536,7.3855336219304055,7.3855336219304055
VIASCKDE,0.6291809762491306,0.7248217757314981,0.7001678154142218,0.6943811383674291,0.6943811383674291,0.6943811383674291,0.7751792579732982,0.7751792579732982,0.7751792579732982,0.7751792579732982,0.7307541762304026,0.6291809762491306,0.7307541762304026,0.7307541762304026,0.6234099241209711,0.6234099241209711,0.6234099241209711,0.6272466064373818,0.6216293220643612,0.6216293220643612,0.6216293220643612,0.731127557894192,0.6689550894498816,0.731127557894192,0.731127557894192,0.7002943724480227,0.6943811383674291,0.6943811383674291,0.6943811383674291,0.7862386489197896,0.7862386489197896,0.7862386489197896,0.7862386489197896,0.627445642624798,0.7307541762304026,0.7307541762304026,0.7307541762304026,0.6397891659702224,0.6397891659702224,0.6397891659702224,0.6231244211299536,0.6216293220643612,0.6216293220643612,0.6216293220643612,0.6216293220643612,0.6804544231519781,0.6804544231519781,0.6804544231519781,0.6651195178099898,0.6455423876046209,0.6455423876046209,0.6455423876046209,0.8011832922036151,0.8011832922036151,0.8011832922036151,0.6216293220643612,0.8011832922036151,0.7307541762304026,0.7307541762304026,0.7307541762304026,0.6216293220643612,0.7248217757314981,0.7248217757314981
COP,0.2754974145294127,0.3322064336959514,0.39887056938546556,0.3134758500539109,0.3134758500539109,0.3134758500539109,0.31325229088272954,0.31325229088272954,0.31325229088272954,0.31325229088272954,0.28494072634960205,0.2754974145294127,0.28494072634960205,0.28494072634960205,0.43931635950195785,0.43931635950195785,0.43931635950195785,0.458960140493653,0.32255010919863114,0.32255010919863114,0.32255010919863114,0.33743737461490175,0.3260843804298648,0.33743737461490175,0.33743737461490175,0.40137240859446743,0.3134758500539109,0.3134758500539109,0.3134758500539109,0.30493249110694653,0.30493249110694653,0.30493249110694653,0.30493249110694653,0.4589228609138176,0.28494072634960205,0.28494072634960205,0.28494072634960205,0.4448186973388531,0.4448186973388531,0.4448186973388531,0.4570919026309519,0.32255010919863114,0.32255010919863114,0.32255010919863114,0.32255010919863114,0.43094281872760426,0.43094281872760426,0.43094281872760426,0.4652503465456005,0.3229550943807118,0.3229550943807118,0.3229550943807118,0.3162594111066323,0.3162594111066323,0.3162594111066323,0.32255010919863114,0.3162594111066323,0.28494072634960205,0.28494072634960205,0.28494072634960205,0.32255010919863114,0.3322064336959514,0.3322064336959514
