,labels_fuzzyx_HDBSCAN_params1,labels_fuzzyx_HDBSCAN_params10,labels_fuzzyx_HDBSCAN_params11,labels_fuzzyx_HDBSCAN_params12,labels_fuzzyx_HDBSCAN_params13,labels_fuzzyx_HDBSCAN_params14,labels_fuzzyx_HDBSCAN_params15,labels_fuzzyx_HDBSCAN_params16,labels_fuzzyx_HDBSCAN_params17,labels_fuzzyx_HDBSCAN_params18,labels_fuzzyx_HDBSCAN_params19,labels_fuzzyx_HDBSCAN_params2,labels_fuzzyx_HDBSCAN_params20,labels_fuzzyx_HDBSCAN_params21,labels_fuzzyx_HDBSCAN_params22,labels_fuzzyx_HDBSCAN_params23,labels_fuzzyx_HDBSCAN_params24,labels_fuzzyx_HDBSCAN_params25,labels_fuzzyx_HDBSCAN_params26,labels_fuzzyx_HDBSCAN_params27,labels_fuzzyx_HDBSCAN_params28,labels_fuzzyx_HDBSCAN_params29,labels_fuzzyx_HDBSCAN_params3,labels_fuzzyx_HDBSCAN_params30,labels_fuzzyx_HDBSCAN_params31,labels_fuzzyx_HDBSCAN_params32,labels_fuzzyx_HDBSCAN_params33,labels_fuzzyx_HDBSCAN_params34,labels_fuzzyx_HDBSCAN_params35,labels_fuzzyx_HDBSCAN_params36,labels_fuzzyx_HDBSCAN_params37,labels_fuzzyx_HDBSCAN_params38,labels_fuzzyx_HDBSCAN_params39,labels_fuzzyx_HDBSCAN_params4,labels_fuzzyx_HDBSCAN_params40,labels_fuzzyx_HDBSCAN_params41,labels_fuzzyx_HDBSCAN_params42,labels_fuzzyx_HDBSCAN_params43,labels_fuzzyx_HDBSCAN_params44,labels_fuzzyx_HDBSCAN_params45,labels_fuzzyx_HDBSCAN_params46,labels_fuzzyx_HDBSCAN_params47,labels_fuzzyx_HDBSCAN_params48,labels_fuzzyx_HDBSCAN_params49,labels_fuzzyx_HDBSCAN_params5,labels_fuzzyx_HDBSCAN_params50,labels_fuzzyx_HDBSCAN_params51,labels_fuzzyx_HDBSCAN_params52,labels_fuzzyx_HDBSCAN_params53,labels_fuzzyx_HDBSCAN_params54,labels_fuzzyx_HDBSCAN_params55,labels_fuzzyx_HDBSCAN_params56,labels_fuzzyx_HDBSCAN_params57,labels_fuzzyx_HDBSCAN_params58,labels_fuzzyx_HDBSCAN_params59,labels_fuzzyx_HDBSCAN_params6,labels_fuzzyx_HDBSCAN_params60,labels_fuzzyx_HDBSCAN_params61,labels_fuzzyx_HDBSCAN_params62,labels_fuzzyx_HDBSCAN_params63,labels_fuzzyx_HDBSCAN_params7,labels_fuzzyx_HDBSCAN_params8,labels_fuzzyx_HDBSCAN_params9
Sym,0.09553024615616951,0.11044626913591825,0.019284042662321595,0.019284042662321595,0.019284042662321595,0.019284042662321595,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.09553024615616951,0.005053190524396183,0.005053190524396183,0.11507277117795794,0.11507277117795794,0.021084501414386038,0.01031321872146198,0.01031321872146198,0.01031321872146198,0.01031321872146198,0.11188359207094997,0.0163986009748606,0.11188359207094997,0.11188359207094997,0.019284042662321595,0.019284042662321595,0.019284042662321595,0.019284042662321595,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.026811233970408424,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.08794399941749947,0.08794399941749947,0.021084501414386038,0.01031321872146198,0.01031321872146198,0.01031321872146198,0.01031321872146198,0.026811233970408424,0.12408573842332926,0.12408573842332926,0.12408573842332926,0.019284042662321595,0.019284042662321595,0.019284042662321595,0.019284042662321595,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.026811233970408424,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.005053190524396183,0.026811233970408424,0.11044626913591825,0.11044626913591825
CS,0.8536790379499737,0.7010818650430376,0.8892099937104253,0.8892099937104253,0.8892099937104253,0.8892099937104253,1.352548570631621,1.352548570631621,1.352548570631621,1.352548570631621,1.352548570631621,0.8536790379499737,1.352548570631621,1.352548570631621,0.7774126150826748,0.7774126150826748,1.0253425146933983,1.0318269429119373,1.0318269429119373,1.0318269429119373,1.0318269429119373,0.6965552916190826,1.0476564786286522,0.6965552916190826,0.6965552916190826,0.8892099937104253,0.8892099937104253,0.8892099937104253,0.8892099937104253,1.352548570631621,1.352548570631621,1.352548570631621,1.352548570631621,1.3557650871466451,1.352548570631621,1.352548570631621,1.352548570631621,0.7762973474550723,0.7762973474550723,1.0253425146933983,1.0318269429119373,1.0318269429119373,1.0318269429119373,1.0318269429119373,1.3557650871466451,0.7596446750818595,0.7596446750818595,0.7596446750818595,0.8892099937104253,0.8892099937104253,0.8892099937104253,0.8892099937104253,1.352548570631621,1.352548570631621,1.352548570631621,1.3557650871466451,1.352548570631621,1.352548570631621,1.352548570631621,1.352548570631621,1.3557650871466451,0.7010818650430376,0.7010818650430376
SF,0.25793893246918653,0.3269755947027524,0.43193186915100046,0.43193186915100046,0.43193186915100046,0.43193186915100046,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.25793893246918653,0.3884262835452813,0.3884262835452813,0.3047620330782743,0.3047620330782743,0.3419375309317194,0.41460037873628075,0.41460037873628075,0.41460037873628075,0.41460037873628075,0.32900825055000116,0.324559092568498,0.32900825055000116,0.32900825055000116,0.43193186915100046,0.43193186915100046,0.43193186915100046,0.43193186915100046,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.42723975194666164,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.3287042154839197,0.3287042154839197,0.3419375309317194,0.41460037873628075,0.41460037873628075,0.41460037873628075,0.41460037873628075,0.42723975194666164,0.34795780219034766,0.34795780219034766,0.34795780219034766,0.43193186915100046,0.43193186915100046,0.43193186915100046,0.43193186915100046,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.42723975194666164,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.3884262835452813,0.42723975194666164,0.3269755947027524,0.3269755947027524
SD,2032068.4174315506,4233994.162021433,131741255.34600474,131741255.34600474,131741255.34600474,131741255.34600474,156936901.34135777,156936901.34135777,156936901.34135777,156936901.34135777,156936901.34135777,2032068.4174315506,156936901.34135777,156936901.34135777,3282520.078636407,3282520.078636407,24553963.10819038,132147396.45745462,132147396.45745462,132147396.45745462,132147396.45745462,4772450.98052521,19152011.15592084,4772450.98052521,4772450.98052521,131741255.34600474,131741255.34600474,131741255.34600474,131741255.34600474,156936901.34135777,156936901.34135777,156936901.34135777,156936901.34135777,142782503.08940047,156936901.34135777,156936901.34135777,156936901.34135777,6062648.745691718,6062648.745691718,24553963.10819038,132147396.45745462,132147396.45745462,132147396.45745462,132147396.45745462,142782503.08940047,6692834.842546017,6692834.842546017,6692834.842546017,131741255.34600474,131741255.34600474,131741255.34600474,131741255.34600474,156936901.34135777,156936901.34135777,156936901.34135777,142782503.08940047,156936901.34135777,156936901.34135777,156936901.34135777,156936901.34135777,142782503.08940047,4233994.162021433,4233994.162021433
SDbw,0.09564295099024213,0.12787318250761393,1.229334135630197,1.229334135630197,1.229334135630197,1.229334135630197,1.544088863551361,1.544088863551361,1.544088863551361,1.544088863551361,1.544088863551361,0.09564295099024213,1.544088863551361,1.544088863551361,0.11917620130127035,0.11917620130127035,0.41605699420503484,1.3218030926410398,1.3218030926410398,1.3218030926410398,1.3218030926410398,0.13292487963368255,0.383006661572432,0.13292487963368255,0.13292487963368255,1.229334135630197,1.229334135630197,1.229334135630197,1.229334135630197,1.544088863551361,1.544088863551361,1.544088863551361,1.544088863551361,1.4117690100769789,1.544088863551361,1.544088863551361,1.544088863551361,0.16353321443342939,0.16353321443342939,0.41605699420503484,1.3218030926410398,1.3218030926410398,1.3218030926410398,1.3218030926410398,1.4117690100769789,0.1845645691745062,0.1845645691745062,0.1845645691745062,1.229334135630197,1.229334135630197,1.229334135630197,1.229334135630197,1.544088863551361,1.544088863551361,1.544088863551361,1.4117690100769789,1.544088863551361,1.544088863551361,1.544088863551361,1.544088863551361,1.4117690100769789,0.12787318250761393,0.12787318250761393
XB*,1.3797313605049346,0.57194963595994,0.3412076561531611,0.3412076561531611,0.3412076561531611,0.3412076561531611,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.5259642950332439,1.3797313605049346,0.5259642950332439,0.5259642950332439,0.9414857292403377,0.9414857292403377,2.013486197961798,0.3781037425776971,0.3781037425776971,0.3781037425776971,0.3781037425776971,0.3446817370737503,6.901514402624882,0.3446817370737503,0.3446817370737503,0.3412076561531611,0.3412076561531611,0.3412076561531611,0.3412076561531611,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.9805576414085344,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.40940782665462694,0.40940782665462694,2.013486197961798,0.3781037425776971,0.3781037425776971,0.3781037425776971,0.3781037425776971,0.9805576414085344,0.6839562674716387,0.6839562674716387,0.6839562674716387,0.3412076561531611,0.3412076561531611,0.3412076561531611,0.3412076561531611,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.9805576414085344,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.5259642950332439,0.9805576414085344,0.57194963595994,0.57194963595994
S,0.4306810449093841,0.5440692402516772,0.34391487797399084,0.34391487797399084,0.34391487797399084,0.34391487797399084,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.4306810449093841,0.3122074621363091,0.3122074621363091,0.4978160885879268,0.4978160885879268,0.3054628499996715,0.3521151878016052,0.3521151878016052,0.3521151878016052,0.3521151878016052,0.5371196099013179,0.1707917699580828,0.5371196099013179,0.5371196099013179,0.34391487797399084,0.34391487797399084,0.34391487797399084,0.34391487797399084,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.006151069643145019,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.5025965256349214,0.5025965256349214,0.3054628499996715,0.3521151878016052,0.3521151878016052,0.3521151878016052,0.3521151878016052,0.006151069643145019,0.54098847896827,0.54098847896827,0.54098847896827,0.34391487797399084,0.34391487797399084,0.34391487797399084,0.34391487797399084,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.006151069643145019,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.3122074621363091,0.006151069643145019,0.5440692402516772,0.5440692402516772
DB,0.6059608635054218,0.5004309737226827,0.5974932819658427,0.5974932819658427,0.5974932819658427,0.5974932819658427,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.6059608635054218,0.9085692631152065,0.9085692631152065,0.57177402500442,0.57177402500442,0.6471767707732702,0.7032211246662001,0.7032211246662001,0.7032211246662001,0.7032211246662001,0.5050335427366411,0.6956567779038921,0.5050335427366411,0.5050335427366411,0.5974932819658427,0.5974932819658427,0.5974932819658427,0.5974932819658427,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.9062131794094502,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.5351851975755514,0.5351851975755514,0.6471767707732702,0.7032211246662001,0.7032211246662001,0.7032211246662001,0.7032211246662001,0.9062131794094502,0.4993162276240442,0.4993162276240442,0.4993162276240442,0.5974932819658427,0.5974932819658427,0.5974932819658427,0.5974932819658427,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.9062131794094502,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.9085692631152065,0.9062131794094502,0.5004309737226827,0.5004309737226827
CH,1730.6839118010128,1809.7911494192645,166.23442534614867,166.23442534614867,166.23442534614867,166.23442534614867,325.42689308459074,325.42689308459074,325.42689308459074,325.42689308459074,325.42689308459074,1730.6839118010128,325.42689308459074,325.42689308459074,2064.4960286127766,2064.4960286127766,317.5342013865508,275.9742577884364,275.9742577884364,275.9742577884364,275.9742577884364,1888.8127530960464,249.1031657334812,1888.8127530960464,1888.8127530960464,166.23442534614867,166.23442534614867,166.23442534614867,166.23442534614867,325.42689308459074,325.42689308459074,325.42689308459074,325.42689308459074,8.139061180840397,325.42689308459074,325.42689308459074,325.42689308459074,1943.5038052863313,1943.5038052863313,317.5342013865508,275.9742577884364,275.9742577884364,275.9742577884364,275.9742577884364,8.139061180840397,1749.9119881217673,1749.9119881217673,1749.9119881217673,166.23442534614867,166.23442534614867,166.23442534614867,166.23442534614867,325.42689308459074,325.42689308459074,325.42689308459074,8.139061180840397,325.42689308459074,325.42689308459074,325.42689308459074,325.42689308459074,8.139061180840397,1809.7911494192645,1809.7911494192645
AD-S,0.39420234328250736,0.4673742503691926,0.33072488737100736,0.33072488737100736,0.33072488737100736,0.33072488737100736,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.39420234328250736,0.15162573830293818,0.15162573830293818,0.4236511065798259,0.4236511065798259,0.4029517867510351,0.3034014895185887,0.3034014895185887,0.3034014895185887,0.3034014895185887,0.45401191050820694,0.3346680405670264,0.45401191050820694,0.45401191050820694,0.33072488737100736,0.33072488737100736,0.33072488737100736,0.33072488737100736,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.3518546760067093,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.3475979678907594,0.3475979678907594,0.4029517867510351,0.3034014895185887,0.3034014895185887,0.3034014895185887,0.3034014895185887,0.3518546760067093,0.4235029566608137,0.4235029566608137,0.4235029566608137,0.33072488737100736,0.33072488737100736,0.33072488737100736,0.33072488737100736,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.3518546760067093,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.15162573830293818,0.3518546760067093,0.4673742503691926,0.4673742503691926
AD-DB,1.1456685974784053,1.0006423212804254,1.2419705122009916,1.2419705122009916,1.2419705122009916,1.2419705122009916,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.1456685974784053,1.7607529861973585,1.7607529861973585,1.1551783941547995,1.1551783941547995,1.2075142270563521,1.4310014348588618,1.4310014348588618,1.4310014348588618,1.4310014348588618,1.037857901793268,1.1604037574341506,1.037857901793268,1.037857901793268,1.2419705122009916,1.2419705122009916,1.2419705122009916,1.2419705122009916,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.0182458644246681,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.247382704285713,1.247382704285713,1.2075142270563521,1.4310014348588618,1.4310014348588618,1.4310014348588618,1.4310014348588618,1.0182458644246681,1.1126743226638747,1.1126743226638747,1.1126743226638747,1.2419705122009916,1.2419705122009916,1.2419705122009916,1.2419705122009916,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.0182458644246681,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.7607529861973585,1.0182458644246681,1.0006423212804254,1.0006423212804254
AD-CH,71.29143745741052,101.57582191706183,484.6673658041868,484.6673658041868,484.6673658041868,484.6673658041868,741.4263391126814,741.4263391126814,741.4263391126814,741.4263391126814,741.4263391126814,71.29143745741052,741.4263391126814,741.4263391126814,143.84922122701101,143.84922122701101,151.02128903287345,689.853894293173,689.853894293173,689.853894293173,689.853894293173,107.9413122177288,116.43872689663299,107.9413122177288,107.9413122177288,484.6673658041868,484.6673658041868,484.6673658041868,484.6673658041868,741.4263391126814,741.4263391126814,741.4263391126814,741.4263391126814,12.313696933868508,741.4263391126814,741.4263391126814,741.4263391126814,161.43780152434456,161.43780152434456,151.02128903287345,689.853894293173,689.853894293173,689.853894293173,689.853894293173,12.313696933868508,402.19402770951604,402.19402770951604,402.19402770951604,484.6673658041868,484.6673658041868,484.6673658041868,484.6673658041868,741.4263391126814,741.4263391126814,741.4263391126814,12.313696933868508,741.4263391126814,741.4263391126814,741.4263391126814,741.4263391126814,12.313696933868508,101.57582191706183,101.57582191706183
AD-idea,148330.21907213933,36183.09806113376,2.654188663076778,2.654188663076778,2.654188663076778,2.654188663076778,1.3613460000585353,1.3613460000585353,1.3613460000585353,1.3613460000585353,1.3613460000585353,148330.21907213933,1.3613460000585353,1.3613460000585353,25979.837558785017,25979.837558785017,35.101485455667486,1.8384251781430252,1.8384251781430252,1.8384251781430252,1.8384251781430252,15799.737314330161,55.71303601134026,15799.737314330161,15799.737314330161,2.654188663076778,2.654188663076778,2.654188663076778,2.654188663076778,1.3613460000585353,1.3613460000585353,1.3613460000585353,1.3613460000585353,4.181901152562562,1.3613460000585353,1.3613460000585353,1.3613460000585353,215.5897779591084,215.5897779591084,35.101485455667486,1.8384251781430252,1.8384251781430252,1.8384251781430252,1.8384251781430252,4.181901152562562,873.1916809409624,873.1916809409624,873.1916809409624,2.654188663076778,2.654188663076778,2.654188663076778,2.654188663076778,1.3613460000585353,1.3613460000585353,1.3613460000585353,4.181901152562562,1.3613460000585353,1.3613460000585353,1.3613460000585353,1.3613460000585353,4.181901152562562,36183.09806113376,36183.09806113376
