,labels_data1_MeanShift_params1,labels_data1_MeanShift_params10,labels_data1_MeanShift_params11,labels_data1_MeanShift_params12,labels_data1_MeanShift_params13,labels_data1_MeanShift_params14,labels_data1_MeanShift_params15,labels_data1_MeanShift_params16,labels_data1_MeanShift_params17,labels_data1_MeanShift_params18,labels_data1_MeanShift_params19,labels_data1_MeanShift_params2,labels_data1_MeanShift_params20,labels_data1_MeanShift_params21,labels_data1_MeanShift_params22,labels_data1_MeanShift_params27,labels_data1_MeanShift_params28,labels_data1_MeanShift_params29,labels_data1_MeanShift_params3,labels_data1_MeanShift_params30,labels_data1_MeanShift_params4,labels_data1_MeanShift_params5,labels_data1_MeanShift_params6,labels_data1_MeanShift_params7,labels_data1_MeanShift_params8,labels_data1_MeanShift_params9
B,0.003892734174832055,0.012074419198936363,0.010032415471745005,0.010032415471745005,0.012058553572323376,0.00930524777422056,0.012074419198936363,0.012074419198936363,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.0037715185628634396,0.010223222020859278,0.19331311157768746,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.003412532706543498,0.010223222020859278,0.0034898202201144517,0.010319008392505385,0.010250960514375757,0.012058553572323376,0.00930524777422056,0.012074419198936363
BH,0.17120836922965205,2.1753483756643854,3.585439888125379,3.585439888125379,2.207089557405978,1.2135892900499776,2.1753483756643854,2.1753483756643854,5.053338178592823,5.053338178592823,5.053338178592823,0.1584620053424682,5.053338178592823,163.78597965295924,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,0.13927502109091064,5.053338178592823,0.13317198353386508,2.144995545233094,1.4457693815705295,2.207089557405978,1.2135892900499776,2.1753483756643854
D,,0.21101028949551578,0.24208395483784662,0.24208395483784662,0.20961203278504834,0.29327418622723544,0.21101028949551578,0.21101028949551578,1.4779434156215379,1.4779434156215379,1.4779434156215379,,1.4779434156215379,0.7647916671618027,1.4779434156215379,1.4779434156215379,1.4779434156215379,1.4779434156215379,,1.4779434156215379,,0.32027226288222843,0.2580322355865571,0.20961203278504834,0.29327418622723544,0.21101028949551578
H,4.984312558920547,1.2334854184276203,0.3123945484710176,0.3123945484710176,1.329644718758347,1.4283230998278984,1.2334854184276203,1.2334854184276203,0.021833744945354547,0.021833744945354547,0.021833744945354547,5.357874938569989,0.021833744945354547,0.14164396287118217,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,5.099100680154451,0.021833744945354547,5.291711154560133,0.9092329431063193,1.209175882416929,1.329644718758347,1.4283230998278984,1.2334854184276203
DBCV,-0.8365221748785424,-0.8077149465491373,0.4470279622774542,0.4470279622774542,-0.8764946773049345,-0.9027436247811906,-0.8077149465491373,-0.8077149465491373,0.9889368703685144,0.9889368703685144,0.9889368703685144,-0.8355074858326051,0.9889368703685144,0.768757680590488,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,-0.7014507258532615,0.9889368703685144,-0.7786778293546706,-0.7347925257279828,-0.7942281684416486,-0.8764946773049345,-0.9027436247811906,-0.8077149465491373
I,2.9194214929661495,12.005847997649955,24.59857421193623,24.59857421193623,11.86625797160001,7.545353896495794,12.005847997649955,12.005847997649955,41.39948575476692,41.39948575476692,41.39948575476692,2.889056742941589,41.39948575476692,3.0032556925779157,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,2.927944246929853,41.39948575476692,2.736186644254119,14.153217860839236,8.79114649494083,11.86625797160001,7.545353896495794,12.005847997649955
C,0.011590308261376529,0.005393491673292205,0.002348573901774042,0.002348573901774042,0.005472787280945967,0.0066533093930291765,0.005393491673292205,0.005393491673292205,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,0.011057919032420767,2.4032899584307328e-17,0.00681853912158749,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,0.010026010760612174,2.4032899584307328e-17,0.010137740899726563,0.004679310117645121,0.005947854502622669,0.005472787280945967,0.0066533093930291765,0.005393491673292205
CDbw,0.0,1.9679887049851836,1.0262622487314579,1.0262622487314579,1.6528005467716582,2.9941221553766173,1.9679887049851836,1.9679887049851836,0.7621938437173059,0.7621938437173059,0.7621938437173059,0.0,0.7621938437173059,0.379705044767849,0.7621938437173059,0.7621938437173059,0.7621938437173059,0.7621938437173059,0.0,0.7621938437173059,0.0,1.5845690089846476,2.2851328742688013,1.6528005467716582,2.9941221553766173,1.9679887049851836
VIASCKDE,,0.7272298767045825,0.784041047877885,0.784041047877885,0.7274906197856359,0.6703749858269468,0.7272298767045825,0.7272298767045825,0.8137652235582935,0.8137652235582935,0.8137652235582935,,0.8137652235582935,0.8175160873407153,0.8137652235582935,0.8137652235582935,0.8137652235582935,0.8137652235582935,,0.8137652235582935,,0.7299763688363545,0.6860523436410267,0.7274906197856359,0.6703749858269468,0.7272298767045825
COP,0.1678352050989671,0.14381855320106102,0.13487475247488587,0.13487475247488587,0.14396068115352523,0.1749919623855738,0.14381855320106102,0.14381855320106102,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.15674102437173915,0.12657685398496224,0.30519655025224995,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.16136311069056306,0.12657685398496224,0.15709921431123902,0.1536763475791164,0.17297461109417692,0.14396068115352523,0.1749919623855738,0.14381855320106102
Sym,0.09853919880441797,0.197579596935579,0.2882689957118079,0.2882689957118079,0.18969623788990633,0.16113520963260314,0.197579596935579,0.197579596935579,0.37594872596837264,0.37594872596837264,0.37594872596837264,0.09813945676025533,0.37594872596837264,0.13080333041553824,0.37594872596837264,0.37594872596837264,0.37594872596837264,0.37594872596837264,0.09883887640222402,0.37594872596837264,0.09963490692040865,0.20311739051424077,0.17361117972973533,0.18969623788990633,0.16113520963260314,0.197579596935579
CS,1.1986817580522067,1.441989402214459,0.4268495383325591,0.4268495383325591,1.5542028797116492,1.1047803035728263,1.441989402214459,1.441989402214459,0.2790224113354892,0.2790224113354892,0.2790224113354892,1.196879364036415,0.2790224113354892,0.5933980062472719,0.2790224113354892,0.2790224113354892,0.2790224113354892,0.2790224113354892,1.0833665997769426,0.2790224113354892,1.1018521716819425,1.1787082855249984,1.1113353006467266,1.5542028797116492,1.1047803035728263,1.441989402214459
SF,0.26615380533698796,0.49997198229814244,0.5830507198384862,0.5830507198384862,0.4998390397286564,0.4364467328031507,0.49997198229814244,0.49997198229814244,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.26175142860849077,0.6353592263809911,0.46927263844291733,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.2647017263795538,0.6353592263809911,0.2610244195245065,0.5135720534994694,0.46629792721446994,0.4998390397286564,0.4364467328031507,0.49997198229814244
SD,204048.42522738513,708784.92633795,808640.2414303795,808640.2414303795,738866.895852333,475903.5341551122,708784.92633795,708784.92633795,1013217.6927127432,1013217.6927127432,1013217.6927127432,207006.8653382493,1013217.6927127432,21232436.444619983,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,191843.25105711535,1013217.6927127432,183122.05393955897,600121.8361319542,483167.09094374883,738866.895852333,475903.5341551122,708784.92633795
SDbw,0.16017333020711672,0.1927571739896232,0.16539999072024164,0.16539999072024164,0.19445433909627005,0.22074722470380012,0.1927571739896232,0.1927571739896232,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.1495513400325842,0.016274312659451826,0.34103601404517825,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.13610764174056084,0.016274312659451826,0.13050992997099775,0.17896857403848151,0.22343298850302837,0.19445433909627005,0.22074722470380012,0.1927571739896232
XB*,0.976782313088828,0.4584609049746031,0.2909453591648051,0.2909453591648051,0.4901714884179166,0.4677925233339982,0.4584609049746031,0.4584609049746031,0.008330128276850242,0.008330128276850242,0.008330128276850242,1.0951673615794295,0.008330128276850242,0.1582522352373132,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.8363926645078432,0.008330128276850242,0.9631630183635571,0.3321807224016068,0.48690066043255464,0.4901714884179166,0.4677925233339982,0.4584609049746031
S,0.24774816824964105,0.34228249484837936,0.7202201014808522,0.7202201014808522,0.3316662408647429,0.2751467752076689,0.34228249484837936,0.34228249484837936,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.2382833031784491,0.8938602646077358,0.6947641176372037,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.25002037529097115,0.8938602646077358,0.2453476460851095,0.369192417705515,0.30052812290319547,0.3316662408647429,0.2751467752076689,0.34228249484837936
DB,0.9106601003329087,0.8844688925415746,0.4412490073713069,0.4412490073713069,0.9084463457042427,0.7835027809560065,0.8844688925415746,0.8844688925415746,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.9241113713462397,0.14828629976634164,0.45532744650067203,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.8864012119679908,0.14828629976634164,0.8890873168528616,0.7288181435726641,0.7625293075879511,0.9084463457042427,0.7835027809560065,0.8844688925415746
CH,9504.924087520661,15119.87314853983,22950.087152563374,22950.087152563374,14899.571059492311,11282.615052250212,15119.87314853983,15119.87314853983,32572.90111870336,32572.90111870336,32572.90111870336,9471.301666706391,32572.90111870336,2067.1127619784406,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,9971.18982401717,32572.90111870336,9673.626546728447,15336.637709649165,12181.04437390426,14899.571059492311,11282.615052250212,15119.87314853983
AD-S,0.09109382771557199,0.3550667196694233,0.7873706809842305,0.7873706809842305,0.3239468749025542,0.24482366348125786,0.3550667196694233,0.3550667196694233,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.10026047225159153,0.9778821765161737,0.813019431119873,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.08798247312813173,0.9778821765161737,0.07997337592240876,0.31354151635918637,0.308988989212766,0.3239468749025542,0.24482366348125786,0.3550667196694233
AD-DB,1.8439780348445856,1.85442480992623,0.8344670143799094,0.8344670143799094,1.9532734848040203,2.2516399883396363,1.85442480992623,1.85442480992623,0.04412322937447235,0.04412322937447235,0.04412322937447235,1.8981449699318622,0.04412322937447235,0.287228507588376,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,1.8561917738872529,0.04412322937447235,1.8172555029935988,1.9800060493552463,2.175452479642056,1.9532734848040203,2.2516399883396363,1.85442480992623
AD-CH,1659.2522669072757,7310.990529774381,12209.736789734348,12209.736789734348,7336.225851563828,4574.062644501161,7310.990529774381,7310.990529774381,19460.03173136101,19460.03173136101,19460.03173136101,1612.7319916965123,19460.03173136101,3516.888226709874,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,1563.5565707113963,19460.03173136101,1507.1625931468388,7333.011096795461,5249.451117644177,7336.225851563828,4574.062644501161,7310.990529774381
AD-idea,0.6501202877705717,2.3646706214451103,2534.0639044765767,2534.0639044765767,2.4829861911212108,0.8951501020569428,2.3646706214451103,2.3646706214451103,106047.5900390293,106047.5900390293,106047.5900390293,0.31755300486628035,106047.5900390293,270.32007231145303,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,0.23757859366832898,106047.5900390293,0.3551417915491175,3.1186576687825647,3.693810388464349,2.4829861911212108,0.8951501020569428,2.3646706214451103
