,labels_x1_HDBSCAN_params1,labels_x1_HDBSCAN_params10,labels_x1_HDBSCAN_params11,labels_x1_HDBSCAN_params12,labels_x1_HDBSCAN_params13,labels_x1_HDBSCAN_params14,labels_x1_HDBSCAN_params15,labels_x1_HDBSCAN_params16,labels_x1_HDBSCAN_params17,labels_x1_HDBSCAN_params18,labels_x1_HDBSCAN_params19,labels_x1_HDBSCAN_params2,labels_x1_HDBSCAN_params20,labels_x1_HDBSCAN_params21,labels_x1_HDBSCAN_params22,labels_x1_HDBSCAN_params23,labels_x1_HDBSCAN_params24,labels_x1_HDBSCAN_params25,labels_x1_HDBSCAN_params26,labels_x1_HDBSCAN_params27,labels_x1_HDBSCAN_params28,labels_x1_HDBSCAN_params29,labels_x1_HDBSCAN_params3,labels_x1_HDBSCAN_params30,labels_x1_HDBSCAN_params31,labels_x1_HDBSCAN_params32,labels_x1_HDBSCAN_params33,labels_x1_HDBSCAN_params34,labels_x1_HDBSCAN_params35,labels_x1_HDBSCAN_params36,labels_x1_HDBSCAN_params37,labels_x1_HDBSCAN_params38,labels_x1_HDBSCAN_params39,labels_x1_HDBSCAN_params4,labels_x1_HDBSCAN_params40,labels_x1_HDBSCAN_params41,labels_x1_HDBSCAN_params42,labels_x1_HDBSCAN_params43,labels_x1_HDBSCAN_params44,labels_x1_HDBSCAN_params45,labels_x1_HDBSCAN_params46,labels_x1_HDBSCAN_params47,labels_x1_HDBSCAN_params48,labels_x1_HDBSCAN_params49,labels_x1_HDBSCAN_params5,labels_x1_HDBSCAN_params50,labels_x1_HDBSCAN_params51,labels_x1_HDBSCAN_params52,labels_x1_HDBSCAN_params53,labels_x1_HDBSCAN_params54,labels_x1_HDBSCAN_params55,labels_x1_HDBSCAN_params56,labels_x1_HDBSCAN_params57,labels_x1_HDBSCAN_params58,labels_x1_HDBSCAN_params59,labels_x1_HDBSCAN_params6,labels_x1_HDBSCAN_params60,labels_x1_HDBSCAN_params61,labels_x1_HDBSCAN_params62,labels_x1_HDBSCAN_params63,labels_x1_HDBSCAN_params7,labels_x1_HDBSCAN_params8,labels_x1_HDBSCAN_params9
B,1.8767525289561529,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.19131992078852209,3.412484536078432,3.412484536078432,3.412484536078432,3.412484536078432,3.412484536078432,1.8767525289561529,3.412484536078432,3.043217572868099,1.8767525289561529,1.8767525289561529,1.8767525289561529,1.8767525289561529,1.8767525289561529,0.19131992078852209,0.19131992078852209,0.04028428066493812,1.8767525289561529,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.19131992078852209,3.412484536078432,3.412484536078432,3.412484536078432,3.412484536078432,1.8767525289561529,3.412484536078432,3.412484536078432,3.043217572868099,1.8767525289561529,1.8767525289561529,1.8767525289561529,1.8767525289561529,1.8767525289561529,0.19131992078852209,0.19131992078852209,1.8767525289561529,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.04028428066493812,0.19131992078852209,3.412484536078432,3.412484536078432,3.412484536078432,0.19131992078852209,3.412484536078432,3.412484536078432,3.412484536078432,3.043217572868099,0.19131992078852209,0.04028428066493812,0.04028428066493812
BH,1.2261452937563118,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,17.166934396680144,1.3384088489617882,1.3384088489617882,1.3384088489617882,1.3384088489617882,1.3384088489617882,1.2261452937563118,1.3384088489617882,11.087570287896698,1.2261452937563118,1.2261452937563118,1.2261452937563118,1.2261452937563118,1.2261452937563118,17.166934396680144,17.166934396680144,1.7563651743377564,1.2261452937563118,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,17.166934396680144,1.3384088489617882,1.3384088489617882,1.3384088489617882,1.3384088489617882,1.2261452937563118,1.3384088489617882,1.3384088489617882,11.087570287896698,1.2261452937563118,1.2261452937563118,1.2261452937563118,1.2261452937563118,1.2261452937563118,17.166934396680144,17.166934396680144,1.2261452937563118,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,1.7563651743377564,17.166934396680144,1.3384088489617882,1.3384088489617882,1.3384088489617882,17.166934396680144,1.3384088489617882,1.3384088489617882,1.3384088489617882,11.087570287896698,17.166934396680144,1.7563651743377564,1.7563651743377564
D,0.10709224182175543,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.3333577220796852,0.028287609642991533,0.028287609642991533,0.028287609642991533,0.028287609642991533,0.028287609642991533,0.10709224182175543,0.028287609642991533,0.018527331840800545,0.10709224182175543,0.10709224182175543,0.10709224182175543,0.10709224182175543,0.10709224182175543,0.3333577220796852,0.3333577220796852,0.7118159371796717,0.10709224182175543,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.3333577220796852,0.028287609642991533,0.028287609642991533,0.028287609642991533,0.028287609642991533,0.10709224182175543,0.028287609642991533,0.028287609642991533,0.018527331840800545,0.10709224182175543,0.10709224182175543,0.10709224182175543,0.10709224182175543,0.10709224182175543,0.3333577220796852,0.3333577220796852,0.10709224182175543,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.7118159371796717,0.3333577220796852,0.028287609642991533,0.028287609642991533,0.028287609642991533,0.3333577220796852,0.028287609642991533,0.028287609642991533,0.028287609642991533,0.018527331840800545,0.3333577220796852,0.7118159371796717,0.7118159371796717
H,,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.13868913727024065,,,,,,,,,,,,,,0.13868913727024065,0.13868913727024065,0.11842598902974627,,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.13868913727024065,,,,,,,,,,,,,,0.13868913727024065,0.13868913727024065,,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.11842598902974627,0.13868913727024065,,,,0.13868913727024065,,,,,0.13868913727024065,0.11842598902974627,0.11842598902974627
DBCV,0.9125800033893271,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.5956036226422669,0.89722048844889,0.89722048844889,0.89722048844889,0.89722048844889,0.89722048844889,0.9125800033893271,0.89722048844889,0.4954603245102226,0.9125800033893271,0.9125800033893271,0.9125800033893271,0.9125800033893271,0.9125800033893271,0.5956036226422669,0.5956036226422669,0.8450448571690441,0.9125800033893271,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.5956036226422669,0.89722048844889,0.89722048844889,0.89722048844889,0.89722048844889,0.9125800033893271,0.89722048844889,0.89722048844889,0.4954603245102226,0.9125800033893271,0.9125800033893271,0.9125800033893271,0.9125800033893271,0.9125800033893271,0.5956036226422669,0.5956036226422669,0.9125800033893271,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.8450448571690441,0.5956036226422669,0.89722048844889,0.89722048844889,0.89722048844889,0.5956036226422669,0.89722048844889,0.89722048844889,0.89722048844889,0.4954603245102226,0.5956036226422669,0.8450448571690441,0.8450448571690441
I,5.424343810100708,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,1.7444687399030128,5.215715115605731,5.215715115605731,5.215715115605731,5.215715115605731,5.215715115605731,5.424343810100708,5.215715115605731,0.8267562335848608,5.424343810100708,5.424343810100708,5.424343810100708,5.424343810100708,5.424343810100708,1.7444687399030128,1.7444687399030128,8.968504656412035,5.424343810100708,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,1.7444687399030128,5.215715115605731,5.215715115605731,5.215715115605731,5.215715115605731,5.424343810100708,5.215715115605731,5.215715115605731,0.8267562335848608,5.424343810100708,5.424343810100708,5.424343810100708,5.424343810100708,5.424343810100708,1.7444687399030128,1.7444687399030128,5.424343810100708,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,8.968504656412035,1.7444687399030128,5.215715115605731,5.215715115605731,5.215715115605731,1.7444687399030128,5.215715115605731,5.215715115605731,5.215715115605731,0.8267562335848608,1.7444687399030128,8.968504656412035,8.968504656412035
C,0.005486219401411017,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.12412250449124322,0.009114961229171572,0.009114961229171572,0.009114961229171572,0.009114961229171572,0.009114961229171572,0.005486219401411017,0.009114961229171572,0.135900391202723,0.005486219401411017,0.005486219401411017,0.005486219401411017,0.005486219401411017,0.005486219401411017,0.12412250449124322,0.12412250449124322,0.002459031824672656,0.005486219401411017,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.12412250449124322,0.009114961229171572,0.009114961229171572,0.009114961229171572,0.009114961229171572,0.005486219401411017,0.009114961229171572,0.009114961229171572,0.135900391202723,0.005486219401411017,0.005486219401411017,0.005486219401411017,0.005486219401411017,0.005486219401411017,0.12412250449124322,0.12412250449124322,0.005486219401411017,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.002459031824672656,0.12412250449124322,0.009114961229171572,0.009114961229171572,0.009114961229171572,0.12412250449124322,0.009114961229171572,0.009114961229171572,0.009114961229171572,0.135900391202723,0.12412250449124322,0.002459031824672656,0.002459031824672656
CDbw,0.3250541039534977,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.44729353022621426,0.9991751578452762,0.9991751578452762,0.9991751578452762,0.9991751578452762,0.9991751578452762,0.3250541039534977,0.9991751578452762,0.5082368604467242,0.3250541039534977,0.3250541039534977,0.3250541039534977,0.3250541039534977,0.3250541039534977,0.44729353022621426,0.44729353022621426,0.5117820258776524,0.3250541039534977,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.44729353022621426,0.9991751578452762,0.9991751578452762,0.9991751578452762,0.9991751578452762,0.3250541039534977,0.9991751578452762,0.9991751578452762,0.5082368604467242,0.3250541039534977,0.3250541039534977,0.3250541039534977,0.3250541039534977,0.3250541039534977,0.44729353022621426,0.44729353022621426,0.3250541039534977,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.5117820258776524,0.44729353022621426,0.9991751578452762,0.9991751578452762,0.9991751578452762,0.44729353022621426,0.9991751578452762,0.9991751578452762,0.9991751578452762,0.5082368604467242,0.44729353022621426,0.5117820258776524,0.5117820258776524
VIASCKDE,0.5483663502525654,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5178066797090575,0.5457997460669095,0.5457997460669095,0.5457997460669095,0.5457997460669095,0.5457997460669095,0.5483663502525654,0.5457997460669095,0.49037242193364,0.5483663502525654,0.5483663502525654,0.5483663502525654,0.5483663502525654,0.5483663502525654,0.5178066797090575,0.5178066797090575,0.5725118494263874,0.5483663502525654,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5178066797090575,0.5457997460669095,0.5457997460669095,0.5457997460669095,0.5457997460669095,0.5483663502525654,0.5457997460669095,0.5457997460669095,0.49037242193364,0.5483663502525654,0.5483663502525654,0.5483663502525654,0.5483663502525654,0.5483663502525654,0.5178066797090575,0.5178066797090575,0.5483663502525654,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5725118494263874,0.5178066797090575,0.5457997460669095,0.5457997460669095,0.5457997460669095,0.5178066797090575,0.5457997460669095,0.5457997460669095,0.5457997460669095,0.49037242193364,0.5178066797090575,0.5725118494263874,0.5725118494263874
COP,0.22820522723848058,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.308830275423335,0.21668047646258376,0.21668047646258376,0.21668047646258376,0.21668047646258376,0.21668047646258376,0.22820522723848058,0.21668047646258376,0.31720213333941527,0.22820522723848058,0.22820522723848058,0.22820522723848058,0.22820522723848058,0.22820522723848058,0.308830275423335,0.308830275423335,0.20809618191163484,0.22820522723848058,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.308830275423335,0.21668047646258376,0.21668047646258376,0.21668047646258376,0.21668047646258376,0.22820522723848058,0.21668047646258376,0.21668047646258376,0.31720213333941527,0.22820522723848058,0.22820522723848058,0.22820522723848058,0.22820522723848058,0.22820522723848058,0.308830275423335,0.308830275423335,0.22820522723848058,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.20809618191163484,0.308830275423335,0.21668047646258376,0.21668047646258376,0.21668047646258376,0.308830275423335,0.21668047646258376,0.21668047646258376,0.21668047646258376,0.31720213333941527,0.308830275423335,0.20809618191163484,0.20809618191163484
Sym,0.16929272321078465,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.17855514554822088,0.2417781106648151,0.2417781106648151,0.2417781106648151,0.2417781106648151,0.2417781106648151,0.16929272321078465,0.2417781106648151,0.1104701331659427,0.16929272321078465,0.16929272321078465,0.16929272321078465,0.16929272321078465,0.16929272321078465,0.17855514554822088,0.17855514554822088,0.4701048460358776,0.16929272321078465,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.17855514554822088,0.2417781106648151,0.2417781106648151,0.2417781106648151,0.2417781106648151,0.16929272321078465,0.2417781106648151,0.2417781106648151,0.1104701331659427,0.16929272321078465,0.16929272321078465,0.16929272321078465,0.16929272321078465,0.16929272321078465,0.17855514554822088,0.17855514554822088,0.16929272321078465,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.4701048460358776,0.17855514554822088,0.2417781106648151,0.2417781106648151,0.2417781106648151,0.17855514554822088,0.2417781106648151,0.2417781106648151,0.2417781106648151,0.1104701331659427,0.17855514554822088,0.4701048460358776,0.4701048460358776
CS,1.2674823564093385,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5753800438127671,1.1452841974534191,1.1452841974534191,1.1452841974534191,1.1452841974534191,1.1452841974534191,1.2674823564093385,1.1452841974534191,1.2100300215241007,1.2674823564093385,1.2674823564093385,1.2674823564093385,1.2674823564093385,1.2674823564093385,0.5753800438127671,0.5753800438127671,0.5034509649946578,1.2674823564093385,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5753800438127671,1.1452841974534191,1.1452841974534191,1.1452841974534191,1.1452841974534191,1.2674823564093385,1.1452841974534191,1.1452841974534191,1.2100300215241007,1.2674823564093385,1.2674823564093385,1.2674823564093385,1.2674823564093385,1.2674823564093385,0.5753800438127671,0.5753800438127671,1.2674823564093385,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5034509649946578,0.5753800438127671,1.1452841974534191,1.1452841974534191,1.1452841974534191,0.5753800438127671,1.1452841974534191,1.1452841974534191,1.1452841974534191,1.2100300215241007,0.5753800438127671,0.5034509649946578,0.5034509649946578
SF,0.24587756835313357,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.4737020404413559,0.370140128700985,0.370140128700985,0.370140128700985,0.370140128700985,0.370140128700985,0.24587756835313357,0.370140128700985,0.3199351542445976,0.24587756835313357,0.24587756835313357,0.24587756835313357,0.24587756835313357,0.24587756835313357,0.4737020404413559,0.4737020404413559,0.5303645382540405,0.24587756835313357,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.4737020404413559,0.370140128700985,0.370140128700985,0.370140128700985,0.370140128700985,0.24587756835313357,0.370140128700985,0.370140128700985,0.3199351542445976,0.24587756835313357,0.24587756835313357,0.24587756835313357,0.24587756835313357,0.24587756835313357,0.4737020404413559,0.4737020404413559,0.24587756835313357,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.5303645382540405,0.4737020404413559,0.370140128700985,0.370140128700985,0.370140128700985,0.4737020404413559,0.370140128700985,0.370140128700985,0.370140128700985,0.3199351542445976,0.4737020404413559,0.5303645382540405,0.5303645382540405
SD,37421.548389455704,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,27596.826519045277,12448.805783707174,12448.805783707174,12448.805783707174,12448.805783707174,12448.805783707174,37421.548389455704,12448.805783707174,28604.254969392925,37421.548389455704,37421.548389455704,37421.548389455704,37421.548389455704,37421.548389455704,27596.826519045277,27596.826519045277,5792.1132777586545,37421.548389455704,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,27596.826519045277,12448.805783707174,12448.805783707174,12448.805783707174,12448.805783707174,37421.548389455704,12448.805783707174,12448.805783707174,28604.254969392925,37421.548389455704,37421.548389455704,37421.548389455704,37421.548389455704,37421.548389455704,27596.826519045277,27596.826519045277,37421.548389455704,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,5792.1132777586545,27596.826519045277,12448.805783707174,12448.805783707174,12448.805783707174,27596.826519045277,12448.805783707174,12448.805783707174,12448.805783707174,28604.254969392925,27596.826519045277,5792.1132777586545,5792.1132777586545
SDbw,0.8389703270252848,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,1.3834235830589776,0.3847577495637645,0.3847577495637645,0.3847577495637645,0.3847577495637645,0.3847577495637645,0.8389703270252848,0.3847577495637645,1.1450331666421973,0.8389703270252848,0.8389703270252848,0.8389703270252848,0.8389703270252848,0.8389703270252848,1.3834235830589776,1.3834235830589776,0.1876556526914152,0.8389703270252848,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,1.3834235830589776,0.3847577495637645,0.3847577495637645,0.3847577495637645,0.3847577495637645,0.8389703270252848,0.3847577495637645,0.3847577495637645,1.1450331666421973,0.8389703270252848,0.8389703270252848,0.8389703270252848,0.8389703270252848,0.8389703270252848,1.3834235830589776,1.3834235830589776,0.8389703270252848,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,0.1876556526914152,1.3834235830589776,0.3847577495637645,0.3847577495637645,0.3847577495637645,1.3834235830589776,0.3847577495637645,0.3847577495637645,0.3847577495637645,1.1450331666421973,1.3834235830589776,0.1876556526914152,0.1876556526914152
