,labels_jain_HDBSCAN_params1,labels_jain_HDBSCAN_params10,labels_jain_HDBSCAN_params11,labels_jain_HDBSCAN_params12,labels_jain_HDBSCAN_params13,labels_jain_HDBSCAN_params14,labels_jain_HDBSCAN_params15,labels_jain_HDBSCAN_params16,labels_jain_HDBSCAN_params17,labels_jain_HDBSCAN_params18,labels_jain_HDBSCAN_params19,labels_jain_HDBSCAN_params2,labels_jain_HDBSCAN_params20,labels_jain_HDBSCAN_params21,labels_jain_HDBSCAN_params22,labels_jain_HDBSCAN_params23,labels_jain_HDBSCAN_params24,labels_jain_HDBSCAN_params25,labels_jain_HDBSCAN_params26,labels_jain_HDBSCAN_params27,labels_jain_HDBSCAN_params28,labels_jain_HDBSCAN_params29,labels_jain_HDBSCAN_params3,labels_jain_HDBSCAN_params30,labels_jain_HDBSCAN_params31,labels_jain_HDBSCAN_params32,labels_jain_HDBSCAN_params33,labels_jain_HDBSCAN_params34,labels_jain_HDBSCAN_params35,labels_jain_HDBSCAN_params36,labels_jain_HDBSCAN_params37,labels_jain_HDBSCAN_params38,labels_jain_HDBSCAN_params39,labels_jain_HDBSCAN_params4,labels_jain_HDBSCAN_params40,labels_jain_HDBSCAN_params41,labels_jain_HDBSCAN_params42,labels_jain_HDBSCAN_params43,labels_jain_HDBSCAN_params44,labels_jain_HDBSCAN_params45,labels_jain_HDBSCAN_params46,labels_jain_HDBSCAN_params47,labels_jain_HDBSCAN_params48,labels_jain_HDBSCAN_params49,labels_jain_HDBSCAN_params5,labels_jain_HDBSCAN_params50,labels_jain_HDBSCAN_params51,labels_jain_HDBSCAN_params52,labels_jain_HDBSCAN_params53,labels_jain_HDBSCAN_params54,labels_jain_HDBSCAN_params55,labels_jain_HDBSCAN_params56,labels_jain_HDBSCAN_params57,labels_jain_HDBSCAN_params58,labels_jain_HDBSCAN_params59,labels_jain_HDBSCAN_params6,labels_jain_HDBSCAN_params60,labels_jain_HDBSCAN_params61,labels_jain_HDBSCAN_params62,labels_jain_HDBSCAN_params63,labels_jain_HDBSCAN_params7,labels_jain_HDBSCAN_params8,labels_jain_HDBSCAN_params9
CS,0.9025032154847951,0.9850318854211759,0.9850318854211759,0.7233375627310524,0.7233375627310524,0.7233375627310524,0.7013855564105493,0.7013855564105493,0.7013855564105493,0.7013855564105493,0.7013855564105493,0.9025032154847951,0.7013855564105493,0.7013855564105493,1.0876154189379845,1.0876154189379845,1.0876154189379845,1.0876154189379845,0.8827850363902979,0.8827850363902979,0.8827850363902979,0.9295632796630448,0.9025032154847951,0.9295632796630448,0.9295632796630448,0.9295632796630448,0.7233375627310524,0.7233375627310524,0.7233375627310524,0.7013855564105493,0.7013855564105493,0.7013855564105493,0.7013855564105493,0.9025032154847951,0.7013855564105493,0.7013855564105493,0.7013855564105493,0.9620981090054389,0.9620981090054389,0.9620981090054389,0.9620981090054389,0.9620981090054389,0.9620981090054389,0.9620981090054389,0.8827850363902979,0.8754794388626617,0.8754794388626617,0.8754794388626617,0.8754794388626617,0.8754794388626617,0.8754794388626617,0.8754794388626617,0.863127099762658,0.863127099762658,0.863127099762658,0.8827850363902979,0.863127099762658,0.863127099762658,0.863127099762658,0.863127099762658,0.8827850363902979,0.9850318854211759,0.9850318854211759
SF,0.32618930670118995,0.36420320242132775,0.36420320242132775,0.3978161359082383,0.3978161359082383,0.3978161359082383,0.4223097985206734,0.4223097985206734,0.4223097985206734,0.4223097985206734,0.4223097985206734,0.32618930670118995,0.4223097985206734,0.4223097985206734,0.3389153740186187,0.3389153740186187,0.3389153740186187,0.3389153740186187,0.3771100165744108,0.3771100165744108,0.3771100165744108,0.3700207065630522,0.32618930670118995,0.3700207065630522,0.3700207065630522,0.3700207065630522,0.3978161359082383,0.3978161359082383,0.3978161359082383,0.4223097985206734,0.4223097985206734,0.4223097985206734,0.4223097985206734,0.32618930670118995,0.4223097985206734,0.4223097985206734,0.4223097985206734,0.3894512344762133,0.3894512344762133,0.3894512344762133,0.3894512344762133,0.3894512344762133,0.3894512344762133,0.3894512344762133,0.3771100165744108,0.4036079424679767,0.4036079424679767,0.4036079424679767,0.4036079424679767,0.4036079424679767,0.4036079424679767,0.4036079424679767,0.4873959869365757,0.4873959869365757,0.4873959869365757,0.3771100165744108,0.4873959869365757,0.4873959869365757,0.4873959869365757,0.4873959869365757,0.3771100165744108,0.36420320242132775,0.36420320242132775
SD,13209.918632193867,13442.284389928756,13442.284389928756,28791.011403077893,28791.011403077893,28791.011403077893,31689.405921079957,31689.405921079957,31689.405921079957,31689.405921079957,31689.405921079957,13209.918632193867,31689.405921079957,31689.405921079957,18034.31471219079,18034.31471219079,18034.31471219079,18034.31471219079,29232.81969022989,29232.81969022989,29232.81969022989,18225.08267627341,13209.918632193867,18225.08267627341,18225.08267627341,18225.08267627341,28791.011403077893,28791.011403077893,28791.011403077893,31689.405921079957,31689.405921079957,31689.405921079957,31689.405921079957,13209.918632193867,31689.405921079957,31689.405921079957,31689.405921079957,30482.9457301273,30482.9457301273,30482.9457301273,30482.9457301273,30482.9457301273,30482.9457301273,30482.9457301273,29232.81969022989,26504.840685430798,26504.840685430798,26504.840685430798,26504.840685430798,26504.840685430798,26504.840685430798,26504.840685430798,18590.720790663894,18590.720790663894,18590.720790663894,29232.81969022989,18590.720790663894,18590.720790663894,18590.720790663894,18590.720790663894,29232.81969022989,13442.284389928756,13442.284389928756
SDbw,0.9220520235995807,0.8473968209237628,0.8473968209237628,1.0990318627719566,1.0990318627719566,1.0990318627719566,0.7822640437687821,0.7822640437687821,0.7822640437687821,0.7822640437687821,0.7822640437687821,0.9220520235995807,0.7822640437687821,0.7822640437687821,0.9558877106192889,0.9558877106192889,0.9558877106192889,0.9558877106192889,1.1581488186937705,1.1581488186937705,1.1581488186937705,0.8997540176724503,0.9220520235995807,0.8997540176724503,0.8997540176724503,0.8997540176724503,1.0990318627719566,1.0990318627719566,1.0990318627719566,0.7822640437687821,0.7822640437687821,0.7822640437687821,0.7822640437687821,0.9220520235995807,0.7822640437687821,0.7822640437687821,0.7822640437687821,0.8765717747882156,0.8765717747882156,0.8765717747882156,0.8765717747882156,0.8765717747882156,0.8765717747882156,0.8765717747882156,1.1581488186937705,0.8740882547016129,0.8740882547016129,0.8740882547016129,0.8740882547016129,0.8740882547016129,0.8740882547016129,0.8740882547016129,1.0028818858756785,1.0028818858756785,1.0028818858756785,1.1581488186937705,1.0028818858756785,1.0028818858756785,1.0028818858756785,1.0028818858756785,1.1581488186937705,0.8473968209237628,0.8473968209237628
XB*,0.7956116429275296,1.3323548469615532,1.3323548469615532,0.22988794298153117,0.22988794298153117,0.22988794298153117,0.20503849543852726,0.20503849543852726,0.20503849543852726,0.20503849543852726,0.20503849543852726,0.7956116429275296,0.20503849543852726,0.20503849543852726,0.6703509762332812,0.6703509762332812,0.6703509762332812,0.6703509762332812,0.27969254034634494,0.27969254034634494,0.27969254034634494,0.7441538468208118,0.7956116429275296,0.7441538468208118,0.7441538468208118,0.7441538468208118,0.22988794298153117,0.22988794298153117,0.22988794298153117,0.20503849543852726,0.20503849543852726,0.20503849543852726,0.20503849543852726,0.7956116429275296,0.20503849543852726,0.20503849543852726,0.20503849543852726,0.223557638933411,0.223557638933411,0.223557638933411,0.223557638933411,0.223557638933411,0.223557638933411,0.223557638933411,0.27969254034634494,0.24167424276317054,0.24167424276317054,0.24167424276317054,0.24167424276317054,0.24167424276317054,0.24167424276317054,0.24167424276317054,0.28699602437278154,0.28699602437278154,0.28699602437278154,0.27969254034634494,0.28699602437278154,0.28699602437278154,0.28699602437278154,0.28699602437278154,0.27969254034634494,1.3323548469615532,1.3323548469615532
S,0.38056362496848223,0.25710209911175236,0.25710209911175236,0.3647141870387753,0.3647141870387753,0.3647141870387753,0.43195761062247207,0.43195761062247207,0.43195761062247207,0.43195761062247207,0.43195761062247207,0.38056362496848223,0.43195761062247207,0.43195761062247207,0.4154569407474773,0.4154569407474773,0.4154569407474773,0.4154569407474773,0.3343317968292014,0.3343317968292014,0.3343317968292014,0.4022119713883871,0.38056362496848223,0.4022119713883871,0.4022119713883871,0.4022119713883871,0.3647141870387753,0.3647141870387753,0.3647141870387753,0.43195761062247207,0.43195761062247207,0.43195761062247207,0.43195761062247207,0.38056362496848223,0.43195761062247207,0.43195761062247207,0.43195761062247207,0.4476471820268692,0.4476471820268692,0.4476471820268692,0.4476471820268692,0.4476471820268692,0.4476471820268692,0.4476471820268692,0.3343317968292014,0.4256831402104956,0.4256831402104956,0.4256831402104956,0.4256831402104956,0.4256831402104956,0.4256831402104956,0.4256831402104956,0.43131382589110345,0.43131382589110345,0.43131382589110345,0.3343317968292014,0.43131382589110345,0.43131382589110345,0.43131382589110345,0.43131382589110345,0.3343317968292014,0.25710209911175236,0.25710209911175236
DB,0.6714788578920646,0.6493162530646962,0.6493162530646962,0.5351121235269345,0.5351121235269345,0.5351121235269345,0.543783847532959,0.543783847532959,0.543783847532959,0.543783847532959,0.543783847532959,0.6714788578920646,0.543783847532959,0.543783847532959,0.7229448314943766,0.7229448314943766,0.7229448314943766,0.7229448314943766,0.6328858202517366,0.6328858202517366,0.6328858202517366,0.6367257839084078,0.6714788578920646,0.6367257839084078,0.6367257839084078,0.6367257839084078,0.5351121235269345,0.5351121235269345,0.5351121235269345,0.543783847532959,0.543783847532959,0.543783847532959,0.543783847532959,0.6714788578920646,0.543783847532959,0.543783847532959,0.543783847532959,0.7177068626671433,0.7177068626671433,0.7177068626671433,0.7177068626671433,0.7177068626671433,0.7177068626671433,0.7177068626671433,0.6328858202517366,0.6797609040041425,0.6797609040041425,0.6797609040041425,0.6797609040041425,0.6797609040041425,0.6797609040041425,0.6797609040041425,0.5904125980668445,0.5904125980668445,0.5904125980668445,0.6328858202517366,0.5904125980668445,0.5904125980668445,0.5904125980668445,0.5904125980668445,0.6328858202517366,0.6493162530646962,0.6493162530646962
CH,120.91833859823703,74.10826749539908,74.10826749539908,43.19430008922032,43.19430008922032,43.19430008922032,57.91680797916191,57.91680797916191,57.91680797916191,57.91680797916191,57.91680797916191,120.91833859823703,57.91680797916191,57.91680797916191,184.93275398017727,184.93275398017727,184.93275398017727,184.93275398017727,63.72051161996368,63.72051161996368,63.72051161996368,119.58281743601555,120.91833859823703,119.58281743601555,119.58281743601555,119.58281743601555,43.19430008922032,43.19430008922032,43.19430008922032,57.91680797916191,57.91680797916191,57.91680797916191,57.91680797916191,120.91833859823703,57.91680797916191,57.91680797916191,57.91680797916191,248.79930661821749,248.79930661821749,248.79930661821749,248.79930661821749,248.79930661821749,248.79930661821749,248.79930661821749,63.72051161996368,163.0055348373011,163.0055348373011,163.0055348373011,163.0055348373011,163.0055348373011,163.0055348373011,163.0055348373011,71.60434149418312,71.60434149418312,71.60434149418312,63.72051161996368,71.60434149418312,71.60434149418312,71.60434149418312,71.60434149418312,63.72051161996368,74.10826749539908,74.10826749539908
AD-S,0.6337158762467903,0.6633947788684692,0.6633947788684692,0.5315782093124474,0.5315782093124474,0.5315782093124474,0.6852542296014591,0.6852542296014591,0.6852542296014591,0.6852542296014591,0.6852542296014591,0.6337158762467903,0.6852542296014591,0.6852542296014591,0.5758151683837063,0.5758151683837063,0.5758151683837063,0.5758151683837063,0.5032357585945376,0.5032357585945376,0.5032357585945376,0.6059089121089107,0.6337158762467903,0.6059089121089107,0.6059089121089107,0.6059089121089107,0.5315782093124474,0.5315782093124474,0.5315782093124474,0.6852542296014591,0.6852542296014591,0.6852542296014591,0.6852542296014591,0.6337158762467903,0.6852542296014591,0.6852542296014591,0.6852542296014591,0.5979973338280171,0.5979973338280171,0.5979973338280171,0.5979973338280171,0.5979973338280171,0.5979973338280171,0.5979973338280171,0.5032357585945376,0.6191925244243982,0.6191925244243982,0.6191925244243982,0.6191925244243982,0.6191925244243982,0.6191925244243982,0.6191925244243982,0.5558831843298412,0.5558831843298412,0.5558831843298412,0.5032357585945376,0.5558831843298412,0.5558831843298412,0.5558831843298412,0.5558831843298412,0.5032357585945376,0.6633947788684692,0.6633947788684692
AD-DB,1.0792913580570822,1.0750591056901664,1.0750591056901664,1.0043632794735173,1.0043632794735173,1.0043632794735173,0.7505354471766771,0.7505354471766771,0.7505354471766771,0.7505354471766771,0.7505354471766771,1.0792913580570822,0.7505354471766771,0.7505354471766771,1.1973351064337712,1.1973351064337712,1.1973351064337712,1.1973351064337712,1.0763118109013534,1.0763118109013534,1.0763118109013534,1.0980149508248511,1.0792913580570822,1.0980149508248511,1.0980149508248511,1.0980149508248511,1.0043632794735173,1.0043632794735173,1.0043632794735173,0.7505354471766771,0.7505354471766771,0.7505354471766771,0.7505354471766771,1.0792913580570822,0.7505354471766771,0.7505354471766771,0.7505354471766771,0.9591262896813707,0.9591262896813707,0.9591262896813707,0.9591262896813707,0.9591262896813707,0.9591262896813707,0.9591262896813707,1.0763118109013534,0.8951861895739066,0.8951861895739066,0.8951861895739066,0.8951861895739066,0.8951861895739066,0.8951861895739066,0.8951861895739066,0.7757783131441639,0.7757783131441639,0.7757783131441639,1.0763118109013534,0.7757783131441639,0.7757783131441639,0.7757783131441639,0.7757783131441639,1.0763118109013534,1.0750591056901664,1.0750591056901664
AD-CH,314.0328750721831,129.3792565180586,129.3792565180586,163.85407237703046,163.85407237703046,163.85407237703046,267.4476315062854,267.4476315062854,267.4476315062854,267.4476315062854,267.4476315062854,314.0328750721831,267.4476315062854,267.4476315062854,399.9111184800245,399.9111184800245,399.9111184800245,399.9111184800245,729.2712890085138,729.2712890085138,729.2712890085138,183.40919012553482,314.0328750721831,183.40919012553482,183.40919012553482,183.40919012553482,163.85407237703046,163.85407237703046,163.85407237703046,267.4476315062854,267.4476315062854,267.4476315062854,267.4476315062854,314.0328750721831,267.4476315062854,267.4476315062854,267.4476315062854,378.96268098478976,378.96268098478976,378.96268098478976,378.96268098478976,378.96268098478976,378.96268098478976,378.96268098478976,729.2712890085138,346.8367087123188,346.8367087123188,346.8367087123188,346.8367087123188,346.8367087123188,346.8367087123188,346.8367087123188,189.3012488971808,189.3012488971808,189.3012488971808,729.2712890085138,189.3012488971808,189.3012488971808,189.3012488971808,189.3012488971808,729.2712890085138,129.3792565180586,129.3792565180586
AD-idea,24.875267179758307,15.785430141081873,15.785430141081873,3.9527192516723795,3.9527192516723795,3.9527192516723795,7.327935758760624,7.327935758760624,7.327935758760624,7.327935758760624,7.327935758760624,24.875267179758307,7.327935758760624,7.327935758760624,6.529250688617719,6.529250688617719,6.529250688617719,6.529250688617719,3.451733999213511,3.451733999213511,3.451733999213511,7.868216061397413,24.875267179758307,7.868216061397413,7.868216061397413,7.868216061397413,3.9527192516723795,3.9527192516723795,3.9527192516723795,7.327935758760624,7.327935758760624,7.327935758760624,7.327935758760624,24.875267179758307,7.327935758760624,7.327935758760624,7.327935758760624,4.646814878134163,4.646814878134163,4.646814878134163,4.646814878134163,4.646814878134163,4.646814878134163,4.646814878134163,3.451733999213511,5.202764751668993,5.202764751668993,5.202764751668993,5.202764751668993,5.202764751668993,5.202764751668993,5.202764751668993,6.732717016791105,6.732717016791105,6.732717016791105,3.451733999213511,6.732717016791105,6.732717016791105,6.732717016791105,6.732717016791105,3.451733999213511,15.785430141081873,15.785430141081873
